alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,hidden_sizes,beta_reg,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,num_trajectories,max_steps,seed,nn_seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.001,1e-05,0.1,300,0.03,3,0.0001,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,5.911677891010186,0.22,-0.8265684415172839,-1.0106762437170376,3.128435575887003,0.87,-0.26434107909843607,2.7563718908088446,0.19089255533877802,-32.67157270144252,-121.73703329733577,12.723812877725424,-32.716495119055125,134.7630899432207,7.911921461339181,28.242340817237036,0.6686191716219494,1984
0.001,1e-05,0.1,1000,0.01,2,0.0001,16,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,12.6181318309973,0.22,-0.8183615329809623,-1.10529224337305,3.3608326689812777,0.87,-0.276291473607931,2.7698837443107176,0.26299612983057397,-12.709138436489493,-15.263642307053027,4.769333005833935,-12.607204043421087,61.52216645110546,6.333537347161562,11.631509404817228,1.2570919219427146,2410
0.001,3e-05,0.05,300,0.01,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.0650796980189625,0.2,-0.8297795107306112,-1.2526644910932365,3.5636784519041456,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-4.511120440769004,-5.648383077848029,0.6077473148221321,-4.549141342729832,21.009243511164943,0.3468180233292752,2.64573387923395,0.0727589121842634,3589
0.001,3e-05,0.05,300,0.01,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,5.333189384982688,0.2,-0.834890077864084,-1.25351799007772,3.5648645924284637,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-4.5431357449386045,-5.636086395987906,0.5754564007751825,-4.58059085710119,20.996882739375906,0.3713375410171199,2.570752170786115,0.07456144772753497,3591
0.001,1e-05,0.01,1000,0.003,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,123,cuda,ok,,14.391445207991637,0.16,-0.8608181610861682,-1.1789263938853527,3.4397264216553842,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-6.668090539394044,-4.615620485769245,-0.011571553930644523,-6.745461726386064,26.741711626021704,2.373990649209067,8.220494562273682,0.17730115705285038,662
0.001,0.0001,0.01,300,0.003,3,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.76178656500997,0.15,-0.8474121719575711,-1.3645499454312437,3.7823310755078525,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-1.8293332802600675,-0.7318197740931971,0.29007330236402923,-1.904676959055361,12.188998678088593,0.5356789192255174,1.0565154162783856,0.1578497078965668,5269
0.001,3e-05,0.05,300,0.03,3,0.001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,5.921144952997565,0.13,-0.8498207342404556,-1.1711827053178234,3.4078452495785436,0.87,-0.26434107909843607,2.7563718908088446,0.19089255533877802,-15.723354918690932,-88.52981819522081,8.272246162569365,-15.762928701650367,88.6133008088397,7.737029678185806,15.764431650087879,0.5771816170135923,3715
0.001,1e-05,0.05,600,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,10.028961517004063,0.11,-0.861701230760343,-1.1220054404209088,3.4627394814635917,0.87,-0.26434107909843607,2.7563718908088375,0.1908925553387935,-37.65728733625669,-157.7058803687588,10.900758873005014,-37.70116151700964,174.64956569890188,7.2702787367813855,30.091186398179453,0.31456761269218425,1400
0.001,1e-05,0.05,300,0.01,2,0.01,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.180504582996946,0.09,-0.8751690455321236,-1.4015129242123316,3.8960026757810517,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-4.926615902528914,-4.02746153705545,0.1825756560416343,-4.969817517514098,21.266767650253474,0.24671972289764138,2.521229987315706,0.0950622550417942,997
0.001,3e-05,0.05,300,0.03,3,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,5.754420468991157,0.06,-0.8775931974715653,-1.2668751951120096,3.7162190007473708,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-15.722012504872847,-62.143998142445454,7.4113605154066144,-15.74953726873563,89.2602541065576,5.339316231081377,15.989435886805335,1.1385332032914766,3701
0.001,3e-05,0.1,300,0.003,3,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,5.99354081301135,0.04,-0.8878061993618058,-1.4345364698899405,4.041215819420016,0.87,-0.276291473607931,2.7700166601982326,0.26224225328901596,-2.03602557784204,-1.7873711688782765,0.16904955448633355,-2.104295449074758,12.032912162397633,0.12976775586626488,1.0735487873251683,0.1760064899403157,4403
0.001,3e-05,0.1,600,0.003,2,0.01,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,123,cuda,ok,,8.770475725003053,0.01,-0.9012684329680906,-1.3613052814034288,4.1837713511703924,0.87,-0.26434107909843607,2.7563718908088446,0.19089255533877802,-2.6621167472976133,0.4333073031599216,-0.02517674983197525,-2.772184682772614,12.480770215387134,1.8727292017811936,1.057853204427329,0.35906753580058964,4644
0.001,1e-05,0.01,1000,0.003,2,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,13.121224629983772,0.32,-0.7559803078664717,-1.5099425537698061,3.9013437876355317,0.86,-0.26809614184401903,2.7535833870326947,0.2794273158426277,-4.291966718031455,-4.303289275711418,0.9101144491962689,-4.329189933737524,26.67117155539097,0.7692923217096974,2.4508267467256792,0.34187953721042336,583
0.001,1e-05,0.1,1000,0.003,2,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,12.982376557018142,0.32,-0.7566605092388654,-1.498770699298537,3.899026603865345,0.86,-0.26809614184401903,2.7535833870326947,0.2794273158426277,-4.289560250622133,-4.30536031381292,0.9137402768083339,-4.326654248211064,26.6669386663751,0.780411867562077,2.4654030712906367,0.3434417783415655,2311
0.001,1e-05,0.05,1000,0.003,2,0.0001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,13.118686500005424,0.32,-0.7581680698087585,-1.5095345017541293,3.90926446013597,0.86,-0.26809614184401903,2.7535833870326947,0.2794273158426277,-4.29457849776497,-4.297208766079963,0.9076350300232754,-4.331811463991836,26.675292183945242,0.7778448856043507,2.4491075336633377,0.3380562027157168,1447
0.001,3e-05,0.1,600,0.01,3,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,9.119241427019006,0.66,-0.6472314059242084,-0.1509452288505358,2.064596024937806,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-1.8729066481067789,8.111317769924595,2.029259072445601,-1.898482810402136,21.3248543862556,1.9819618953199953,3.0360483361182364,0.7998525280719447,4797
0.001,1e-05,0.1,1000,0.03,2,0.01,16,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,12.184743149002315,0.65,-0.6160871140903629,-0.07336979260968461,2.0040495237580433,0.82,-0.3094688195995744,2.390405129006476,0.6210428624366479,-3.3954800455085046,4.669501723082466,1.246724183308684,-3.40526202195829,23.62450906621636,4.206944030571893,9.989483507056942,0.6980998582370169,2541
0.001,3e-05,0.1,600,0.03,2,0.0001,8,0.0001,reg_fixed,adam,warm,False,fogas_diag,adam,reinforce,1,normal,100,20,42,42,cuda,ok,,8.4412122979993,0.61,-0.591605357430996,-0.025735094422978208,2.063126775264757,0.82,-0.30930796671768396,2.3910179826389237,0.6063479425294885,-13.9557400195435,48.43906034210203,14.37954134335706,-14.021952634107066,125.93266782006759,11.498483223053732,22.210362988769138,0.5555524769651946,4803
0.001,3e-05,0.1,1000,0.03,2,0.001,8,0.001,reg_fixed,adam,warm,False,fogas_diag,adam,exact,1,normal,100,20,42,42,cuda,ok,,12.094549278001068,0.38,-0.7556136619868054,-0.746949549092275,2.590385439454329,0.82,-0.29364881188199304,2.4030203655823112,0.3666344515186071,1.9488243270973236,38.347758872557684,18.102160701502456,1.810803785710334,84.07907349437639,43.759373230904906,27.0071283769368,4.083809047474664,5109
