alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,bandwidth_scale,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,fisher_damping,cg_iters,cg_tol,state_weight_update,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0003,3e-05,0.01,1000,1.0,20,1e-05,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,405.15943992498796,0.15,-0.8780969633027922,-1.9661400773024105,4.7220372113532125,0.05,-0.9296955412880104,-2.180677204147622,5.065805451123065,-12.228570109423178,31.78209383253418,-14.714834203694288,-11.506954592512376,411.0925423937595,138.6271513079895,124.73650014053737,0.11711660758298642,123
0.0003,3e-05,0.01,1000,0.3,20,1e-05,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,405.5736873040005,0.13,-0.8772732943110687,-2.0015860457021204,4.765318111308172,0.05,-0.9296955412880104,-2.180677204147618,5.06580545112306,-1.1920779324519106,7.557066253260727,-2.4148789316845263,-0.9181793530180145,281.7204849068122,69.36336132432932,79.52500438068326,0.036812793461800886,125
0.0003,3e-05,0.01,1000,0.1,20,1e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,259.0979277400038,0.28,-0.7869680649752585,-1.200770749611039,3.74536687262422,0.04,-0.8641388945190933,-0.9637759039100395,3.725591547378437,49.51505136479308,-1122.6412041781684,114.56671670741704,49.41806876101398,1505.2101913689276,53.86498752333264,97.10324521494297,0.39916316592151024,9
0.0003,3e-05,0.01,1000,0.3,40,1e-05,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,357.83882364099554,0.18,-0.861363924835717,-1.8707493954629597,4.7501009588591305,0.04,-0.9292569258809182,-2.092087680942122,4.943094908520115,-7.422595304984648,96.42859083521668,-10.532091073487969,-6.719738145025923,410.5001237425327,183.07523060857235,184.50800293130197,0.06975927391164956,105
0.0003,3e-05,0.01,1000,0.3,20,1e-05,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,389.0905623949948,0.15,-0.8672932524082165,-1.9677162703964273,4.958689061491912,0.04,-0.9292569258809182,-2.092087680942122,4.943094908520115,-2.81107023871873,-75.31335462973814,7.7811330786774855,-2.2917107565925923,362.3857327281891,65.13143694579445,91.56988471934598,0.12515392044572823,120
0.0003,3e-05,0.01,1000,0.1,40,1e-05,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,360.8222610649973,0.11,-0.8808392986041745,-1.971067210310083,4.874374836515794,0.04,-0.9292569258809182,-2.1335464460232845,4.953099919719211,-1.380872469832855,-18.494736143476043,3.6405927633596673,-0.8623686983055764,361.1419865435488,45.592114313280284,71.26745914167088,0.019840659358318486,107
0.0003,3e-05,0.01,1000,0.3,20,3e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,330.69427495400305,0.03,-0.9374617947226589,-2.5201809691637393,5.5246350833099065,0.04,-0.9270335397001215,-2.143549880313646,4.957813924253687,-28.460157694822115,-789.129650492167,-7.645304251014971,-23.527056899864867,1840.789962818733,30.991390957987214,123.37993648329886,0.0734204632230718,74
0.0003,3e-05,0.01,1000,1.0,20,1e-05,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,274.31945136199647,0.14,-0.8740484261820411,-1.8810496992061583,4.69194727803189,0.03,-0.9317266105995068,-2.1481998569990015,5.053615647432732,0.3902185385181056,-358.87039450083705,49.008267721608775,2.5848030443072014,679.4056937753295,84.39328897347384,130.44201825782127,0.20683801632562204,15
0.0003,3e-05,0.01,1000,0.1,40,3e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,322.0204443830007,0.0,-0.9126004482450906,-1.8288281542387486,4.800258525331211,0.03,-0.9295032244187099,-2.158896397456949,4.977795823761147,30.783506690331706,-1934.7183771129603,242.68820561449766,38.95147707977991,2362.99779788744,108.75605777942316,359.07882570803895,0.12496686090791341,58
0.0003,3e-05,0.01,1000,0.1,40,1e-05,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,413.03509171800397,0.13,-0.8807174113405867,-2.0206554124590044,4.761169513207545,0.02,-0.9105357381355433,-1.9506800014147274,4.8776609757015255,-0.9408356024462148,1.3845880071986896,0.9744949200897777,-0.6470008168854153,288.7041208530929,25.0908209233551,21.511958459937368,0.013217854721104092,127
0.0003,3e-05,0.01,1000,0.3,40,1e-05,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,405.4448229260015,0.13,-0.8863954851406736,-2.00329086976076,4.743885768165943,0.02,-0.9105357381355433,-1.9506800014147274,4.8776609757015255,-1.4581860148349173,-31.124366015598344,-3.8286104915726553,-1.1243376988875102,301.69658705562057,57.50463183220219,72.29488504420105,0.026295695425222115,124
0.0003,3e-05,0.01,1000,0.1,20,1e-05,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,374.67951898901083,0.11,-0.8918810485599425,-2.0585868588542677,4.851238088306073,0.02,-0.9105357381355433,-1.9506800014147274,4.8776609757015255,-1.6182773961463166,106.79776590283561,-11.224626331404528,-0.776502767541339,441.43628575728826,9.037053402557392,16.135111125669702,0.010972229450881344,115
0.0003,3e-05,0.01,1000,0.3,20,1e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,319.5567430390074,0.09,-0.8710615914712646,-1.509300804681312,3.131218107166965,0.02,-0.8861979212947552,-1.3217807791599705,2.1131176962032803,-115.50939551489238,-718.7208550532248,13.058946096204417,-111.83586423642208,2705.3872990728887,82.46556358628847,476.83361269028666,0.20762310748284063,54
0.0003,3e-05,0.01,1000,0.1,20,3e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,316.17374601599295,0.05,-0.8684117908045734,-1.1621749543289461,4.048680099485795,0.02,-0.8770133517272136,-1.0115885383469714,3.76972051340089,67.66230370657084,-2289.745032212281,168.06765607737398,67.45150713152826,2095.8384814971864,153.13888477598633,265.1728370711496,0.7060381005687953,47
0.0003,3e-05,0.01,1000,0.3,20,3e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,368.3874619970011,0.04,-0.8880770004508048,-1.6454639839090497,4.397475733149227,0.02,-0.8755636136344473,-1.1027771132333997,3.8408935603360255,-3.606517315044901,203.60899266495557,-6.602551562705351,6.77681117510611,2646.9091582907945,45.17526870431278,167.2204196603832,0.07992531750185308,112
0.0003,3e-05,0.01,1000,1.0,20,3e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,299.0159134909918,0.04,-0.9068718819092066,-2.011123107169433,4.543928903932564,0.02,-0.9216951436908348,-2.3713449533471818,5.638543760339736,371.50837472766625,-5342.701621758293,699.857314504415,374.79597935344583,4858.464769820205,510.6053125649093,800.4188185557604,0.8538608348602661,25
0.0003,3e-05,0.01,1000,0.3,20,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,313.4455420089944,0.0,-0.8937723599034233,-1.5737374499239545,4.5678532776902125,0.02,-0.8754788033656551,-1.1359934500381652,4.146313863671302,39.89951793165289,1791.0258676684407,11.925691327983362,39.65735272615078,3427.1392704233913,138.05758414174025,287.74423858335206,0.7344252633134768,46
0.0003,3e-05,0.01,1000,1.0,20,1e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,323.5969575409981,0.26,-0.8089363640800288,-1.3903407003836317,4.133539583437932,0.01,-0.9192048343555957,-2.2455950788132015,5.5210575449717725,41.3231036524877,-2489.1675466090137,242.54455650638397,46.816423298766956,3370.500843742382,364.85033560354714,1008.010884950527,0.5556827667602617,66
0.0003,3e-05,0.01,1000,0.1,20,1e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,308.3146219069895,0.21,-0.8124120483194959,-0.8235793977756725,3.3860759860706677,0.01,-0.8769956474069184,-0.9772439267546634,3.6679004330071674,39.317514366163124,-558.770595848912,81.03892002982867,40.30875258953717,1539.49494791174,86.17136772243138,180.27097769228774,0.35265690963706015,38
0.0003,3e-05,0.01,1000,0.3,40,3e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,352.63161609499366,0.17,-0.8626593092580745,-1.9901163996954847,4.570630862401644,0.01,-0.9426233902454689,-2.8803314179968122,6.071752776279368,-1.3481069236875634,-221.12134299378846,25.825858998895566,-0.33967576280758394,876.7730648812936,39.00023153442702,64.32547484255599,0.06551543750620348,97
0.0003,3e-05,0.01,1000,0.1,20,1e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,335.96505004800565,0.17,-0.8484142188165378,-1.8441429105333498,4.836629485574009,0.01,-0.9459530665867513,-2.461858828890161,5.655690658838583,109.55638104966314,-1980.3651638478068,168.72875801044773,109.28340770957915,1963.4671006427216,177.6613229189854,218.96632686009937,0.6581037920340418,84
0.0003,3e-05,0.01,1000,0.3,40,3e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,388.9220601620036,0.12,-0.8738050884138292,-1.1968167007598645,3.9373513685569597,0.01,-0.8828506193747572,-1.2156909980636679,6.244400242569105,-147.06224641511852,2433.484679614451,-185.03654865493652,-145.81170327407332,3256.5981005605076,360.6238358173887,377.6730889643191,0.3714904525995043,119
0.0003,3e-05,0.01,1000,0.1,40,1e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,252.57513215500512,0.08,-0.8929517573552147,-1.8312457072641695,4.617679276000986,0.01,-0.8865182353378327,-1.3005587983835705,5.208570980516107,-71.85647067516331,2439.4796147269017,-288.341312813853,-71.57050995481346,2801.6177192047635,137.71871020255634,393.2096085191228,0.35874266496334783,8
0.0003,3e-05,0.01,1000,0.1,40,1e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,383.93930060499406,0.04,-0.8767020815747457,-1.0877525206260326,3.9885451597606707,0.01,-0.881301988366564,-1.1480904149921172,4.5424002604485665,42.85764452591049,354.90034206416385,71.38674485317493,42.914000371816925,2781.0058356558316,47.79553714670821,93.17673345089477,0.6125242377235608,118
0.0003,3e-05,0.01,1000,0.1,40,3e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,372.5247853680048,0.02,-0.9032461599783191,-1.9607075296432552,4.839794987673188,0.01,-0.9282495400867923,-2.3499992232716695,5.130783104498702,76.8052481675892,445.23604645156604,67.66690212889854,81.0884210918589,1731.5001524111258,79.14965797501702,127.56519869158289,0.2589684136826403,114
0.0003,3e-05,0.01,1000,1.0,20,3e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,322.1621858599974,0.01,-0.8859358223538439,-1.240388277871169,4.301230456397744,0.01,-0.8882259489458875,-1.3524207255528837,4.311867343070087,-718.0175749056084,1856.330156883953,-950.8991727228188,-710.8885560572704,7107.095561719408,45.16214727529511,927.1873757592002,1.2415778249325853,59
0.0003,3e-05,0.01,1000,1.0,20,3e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,266.9384088880033,0.01,-0.8933240236142737,-1.349924845020185,3.8529960506297276,0.01,-0.889741971562621,-1.3753167592126851,3.8606125165218694,-591.9853850537538,4144.523192398021,-883.8974926342398,-588.7030499628694,4791.431763866636,139.34336491531593,1071.5300500775547,1.7947285388835257,10
0.0003,3e-05,0.01,1000,0.3,40,1e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,319.21443406600156,0.01,-0.8847926470240094,-1.3242482185785023,4.322494325963504,0.01,-0.9009903929637687,-1.5850509741451846,4.558381448760279,297.77610143162804,-1643.1224524280371,499.49402663557,298.4153810607058,4093.000491732234,282.68080469937206,328.061618700059,0.931113684435919,53
0.0003,3e-05,0.01,1000,0.3,40,1e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,321.7602803270129,0.19,-0.8422522941858938,-1.295819799627064,4.170447369968356,0.0,-0.8855443974221298,-1.3201001034582243,4.86931076892615,608.8567060576198,-554.2542077497797,705.8276760229568,608.5801052292677,3436.551750724467,435.49765208478215,455.93715978010584,0.9680890187870569,57
0.0003,3e-05,0.01,1000,0.1,40,1e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,311.6629488530016,0.11,-0.8682432276965639,-2.194161654782783,4.473524759767769,0.0,-0.8793611589270088,-1.031188374187207,4.165237745541717,60.174642100232184,393.9904479244209,-20.27850127281186,63.24773149736453,2485.574635694742,54.8020116981218,200.16174979200494,0.15975797128242877,43
0.0003,3e-05,0.01,1000,0.3,40,3e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,343.69011102399963,0.09,-0.8666979548302609,-1.3773552890852327,3.9783969962496757,0.0,-0.9225838979315903,-2.11807122240896,3.981396744881165,-4.991012219706228,1481.9174545323776,-42.34241114719442,4.1502993153597245,2494.1509950569953,130.0693149839802,286.5307656129986,0.19876352082741694,90
0.0003,3e-05,0.01,1000,0.3,40,3e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,323.1752905280009,0.08,-0.8847750479619809,-1.6785821000841668,4.602989706275826,0.0,-0.8935540963465469,-1.2892642580108866,4.346734077543632,-48.84783348098155,-486.91228492143796,-4.462003174711068,-43.8029885001731,1861.918518953773,338.06516055568056,433.1985696356184,0.14338145743438915,62
0.0003,3e-05,0.01,1000,0.1,40,3e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,306.3831522010005,0.04,-0.900099069409866,-1.90655077293995,5.917886996069448,0.0,-0.884715143575969,-1.2618395757380247,5.871521945134095,-20.02997813093745,652.0562280567859,8.752048786537811,-19.389170274405444,2630.1340193173714,46.786217481344714,123.94706078679779,0.9365813004224564,36
0.0003,3e-05,0.01,1000,0.1,40,3e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,330.63063706899993,0.03,-0.9007828828355581,-1.4693704184573992,4.425647355391835,0.0,-0.8786170556539311,-0.9994334240861732,4.015926599131196,97.18477990250966,1685.390826848992,-40.354375356398855,97.98701357306143,2739.4838517297094,161.89559181107057,214.38773664545198,0.5505559076384177,73
0.0003,3e-05,0.01,1000,1.0,20,3e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,301.7671669659903,0.03,-0.883139322222906,-1.3868205411650694,4.323435187494736,0.0,-0.8823969407371106,-1.217322467769998,4.913456698717683,-17.849445246492067,523.8693409275115,-87.85106919069489,-12.272598178772146,1954.809574642651,220.66027399723214,365.2741804278364,0.20253869184033868,28
0.0003,3e-05,0.01,1000,1.0,20,3e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,280.56831437299843,0.03,-0.8882141103786242,-1.3890440906302084,3.6896110414918324,0.0,-0.8903241950423803,-1.2911524428990264,3.9538404201316455,41.86017165879568,2854.791080396529,-255.09415798651483,42.63374499126564,8008.702297074458,271.1127305353848,888.4762346396226,0.3308612649819403,20
0.0003,3e-05,0.01,1000,0.1,40,1e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,334.1505410029931,0.01,-0.8758115555737587,-1.046666570354247,3.893112710685038,0.0,-0.8784983927270794,-1.0021519684223077,4.082576764645033,-36.20951738242411,943.6398210831965,-105.12904247905556,-36.30202740718486,2577.459483025966,130.13754315654128,350.00134450619186,0.7332325194572991,80
0.0003,3e-05,0.01,1000,1.0,20,3e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,211.8171680749947,0.01,-0.8789377181298693,-0.95191502907828,3.511621702416737,0.0,-0.8790728033016366,-1.0090218072466575,3.7866627359693394,1600.538319822278,-3571.9070127472282,1824.830246209566,1600.3961773053152,4472.867400621673,283.667356761993,1483.3403551576544,2.9554121247321508,2
0.0003,3e-05,0.01,1000,0.3,20,3e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,301.5998849339958,0.01,-0.8788666470181039,-1.070738659659312,3.50731719253063,0.0,-0.880048605814797,-1.0535358899166312,3.402030710030605,-26.941088920914297,-2417.94526744672,225.78168103090655,-25.051785111462355,3610.920238407137,27.834944973280248,508.731734827077,0.20145663236903158,27
0.0003,3e-05,0.01,1000,0.1,40,1e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,339.374671580008,0.01,-0.8777281112008651,-1.1225598632156506,3.989067201822678,0.0,-0.880343076080538,-1.031969629377045,3.8155097325811402,168.45947992014234,1866.6573120351045,41.57297463882427,172.12750867176726,2802.1562331110654,201.2290840150051,164.54531452908455,0.307704655157501,87
0.0003,3e-05,0.01,1000,1.0,20,1e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,323.5845491279906,0.01,-0.8802831733606346,-1.1637718289526182,3.893114479530655,0.0,-0.8805652270819411,-1.138297169275048,3.828477037234136,-354.52198055031863,-252.67170158606197,-432.36078961444673,-352.4121118826476,6737.111506999722,78.61013566708053,701.9074442105532,0.3292393208127245,65
0.0003,3e-05,0.01,1000,0.1,40,1e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,354.05633403400134,0.01,-0.9074102972994976,-1.8085391444380452,5.100099077407977,0.0,-0.8817976033260763,-1.1268393625560233,4.816686550698108,-36.12473994903889,559.4449812928021,-28.299825232044,-34.49250802574403,2001.159457936511,149.852889364272,228.720883256221,0.6301286432663934,100
0.0003,3e-05,0.01,1000,0.1,20,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,118.53877616499813,0.01,-0.942450482174776,-2.563977242637448,5.509233226988966,0.0,-0.9167512947428051,-2.283925770550227,5.652921459033201,88.84755116945566,-936.55429703456,183.5430115436436,88.46569576403238,2015.6650387253983,72.95224283253259,122.08577436076962,0.4881562136446933,1
0.0003,3e-05,0.01,1000,0.3,20,1e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,302.82072263200826,0.0,-0.8754712210966514,-1.0233846360467789,4.184282644612539,0.0,-0.8765879196047703,-1.0313139653151677,4.252427088226209,83.26881514001252,297.1835771766815,129.23666725608956,83.19847824975444,3322.3387882410107,73.28734523759891,339.2076476005676,0.39966465426373665,30
0.0003,3e-05,0.01,1000,0.3,40,3e-07,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,310.57759143399016,0.0,-0.8820455266355738,-1.0540231041109402,4.125792316338418,0.0,-0.8767237552497139,-1.0345712444688258,4.223422079044245,-308.1120956766177,-3113.621483832482,34.05749427288087,-303.920808678857,5417.127647710485,445.17071875051687,372.96761532231756,0.3982537088177115,40
0.0003,3e-05,0.01,1000,0.3,20,1e-06,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,367.6550256890041,0.0,-0.8950775148798717,-1.387623342568469,4.506748822375437,0.0,-0.8773169790845242,-1.0846136425659338,4.637030373902091,8.129603967811526,1491.7073797156881,-46.74874907102281,11.645829129447275,2735.8274417893567,88.3544150802439,310.7884870948403,0.6644802393194122,110
0.0003,3e-05,0.01,1000,0.1,40,1e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,345.19705448299646,0.0,-0.8800338097987056,-1.098375648583696,4.190777714247513,0.0,-0.8779842474619968,-1.0220741257070267,4.135175266936135,160.81707230787325,1673.9089929693632,7.435284295825529,160.56434685537977,3154.336195185365,169.02939529568948,508.92563357298013,0.34719328044649345,92
0.0003,3e-05,0.01,1000,1.0,20,1e-07,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,238.34389443100372,0.0,-0.8784233454094311,-1.0149046295662925,3.9175962507116586,0.0,-0.8784233454094311,-1.0099319924578878,3.758942350341597,58.48681905435933,3461.4626036508703,-173.08013306992748,61.11432619668774,7519.408877698089,66.35794459494167,663.7076347962404,0.6671155231396221,5
0.0003,3e-05,0.01,1000,0.3,40,1e-06,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,304.41774002599414,0.0,-0.8784233454094311,-1.011855316579295,4.385766322598971,0.0,-0.8784233454094311,-1.0031815163069253,4.243206619092165,208.65148577996655,-6951.042527558624,655.2124034668952,218.77420340740926,4574.893684867121,757.0489379654139,1006.7111570319814,0.6991565996241639,31
0.0003,3e-05,0.01,1000,1.0,20,1e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,322.3695163149969,0.0,-0.8784233454094311,-1.0016238465545988,3.8563782709738543,0.0,-0.8784233454094311,-1.0008652050441071,3.773591883063513,-305.83110669918756,1566.3266258349636,-340.1203810259338,-289.77387702442473,5691.2590827929735,202.79595553084496,778.8082434588247,0.6155941315726309,60
0.0003,3e-05,0.01,1000,0.3,40,1e-08,1.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,346.62676853500307,0.0,-0.8784233454094311,-1.002964430612772,3.7884718307714236,0.0,-0.8784233454094311,-1.0023707650911846,3.790429802111978,66.13142271294832,640.4300438414134,-9.578726140907508,66.24919256036645,5217.926260075089,45.60305912090281,908.6895913652835,0.6863986334583483,94
0.0003,3e-05,0.01,1000,0.3,40,3e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,305.918291887996,0.0,-0.8787101095487568,-1.0003056147498888,3.1371538873051,0.0,-0.8784233454094311,-1.0000036265480639,2.896338496011638,49.83608332681651,1853.8624493947955,-81.90744240363738,49.51668543818,3999.249550043601,370.9001666928998,459.44263010459133,1.5061998897005346,33
0.0003,3e-05,0.01,1000,0.1,40,3e-08,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,342.2473556820041,0.0,-0.8811244860206088,-1.0515188010707144,4.073772935395045,0.0,-0.8784233454094311,-1.00672500255977,4.112546368020583,-5.098975149982735,1731.1408282753764,-101.20767899477782,-5.395129272710636,2971.553190337072,159.79859992962895,209.91879965321536,0.6612641225134105,89
0.0003,3e-05,0.01,1000,0.3,40,1e-06,2.0,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,271.67206440799055,0.0,-0.8831485376314273,-1.167848626159024,4.0205944671997305,0.0,-0.8784233454094311,-1.0180881810909106,4.125214829335796,-22.755370659851394,5303.120175051885,-318.969959359801,-15.699819627986937,3787.6451162879466,352.9633833999694,966.4087990546661,0.9523948106574992,14
0.0003,3e-05,0.01,1000,1.0,20,1e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,233.44679587999417,0.0,-0.8787097066633734,-1.0000473502499538,3.3025533197349386,0.0,-0.8786170556539308,-1.0040654687553614,3.3260129963966967,-440.03202601276837,646.0389679359874,-568.9383913124003,-440.35735824154847,5602.5454543098485,557.2858450125726,1601.8466381064375,1.8143451504440589,4
0.0003,3e-05,0.01,1000,1.0,40,1e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,182.24034289900737,0.0,-0.8788895918018059,-1.011665055032715,3.675076509566048,0.0,-0.8787023795450182,-1.0038238690767407,3.3771945181767467,-474.68213152775854,3188.0244125836125,-735.6701911928428,-474.79890366760276,7257.394078236237,569.9085142069002,1838.0158137943906,1.4386919391132893,130
0.0003,3e-05,0.01,1000,0.3,40,1e-07,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,275.9891353619896,0.0,-0.8808356308443132,-1.0271832336966091,3.74965382057528,0.0,-0.8787023795450182,-1.0027308122372545,3.740967167301367,-113.92795746834719,1228.8047261466158,-171.4131059674546,-113.49334925620676,3799.2840409427567,677.4394289930528,864.1231427164903,0.8100492148041951,17
0.0003,3e-05,0.01,1000,0.3,20,1e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,324.4291406840057,0.0,-0.8820839990012024,-1.093226682996635,4.357802748847601,0.0,-0.878807612526588,-1.0247995504360397,4.411526654811615,107.20997196570585,-4355.481828871734,377.8934587523327,107.0464704763546,3589.5204874573437,159.88212111180988,392.63450709198094,0.3303697677033727,67
0.0003,3e-05,0.01,1000,0.3,40,1e-08,2.5,reg_fixed,adam,warm,False,fogas_full,npg,exact,0.001,50,1e-10,normal,100,20,42,cpu,ok,,309.4775450110028,0.0,-0.8885100822580364,-1.332042652474458,4.923894897235508,0.0,-0.878807612526588,-1.0084980483734436,4.475927665024853,150.08580124999884,2773.377556453501,-62.563868696365475,149.85771921775608,4701.386879661629,116.68131790658937,392.74657343741427,0.20237135033381917,39
