ok,run_id,seed,seconds,episodes_completed,stopped_early,stop_reason,rollout_length,lambda_entropy,eta,lr_value,lr_rho,lr_policy,fisher_damping,batch_size,epsilon,eval_return_mean,eval_return_std,eval_return_median,eval_return_min,eval_return_max,eval_length_mean,eval_done_rate,eval_success_rate,score,mean_best_prob,min_best_prob,mean_entropy,best_actions,best_probs,last_objective,last_primal_mse,last_dual_mse,last_theta_grad_norm,last_beta_grad_norm,last_policy_grad_norm,tail_objective_mean,tail_objective_std,tail_primal_mse_mean,tail_primal_mse_std,tail_dual_mse_mean,tail_dual_mse_std,tail_policy_grad_mean,tail_policy_grad_std,tail_theta_grad_mean,tail_theta_grad_std,eval_history,error
True,2,779,395.950159072876,1500,False,,1,0.05,0.03,0.001,0.001,0.001,0.001,512,0.35,-0.2901685877007572,0.30453664042717277,-0.22515902200000004,-1.0000000000000004,-0.04340619999999995,12.126666666666667,0.99,0.9066666666666666,-0.366370372816627,0.489512298254399,0.2535512830275915,1.071664410381061,"[1, 3, 3, 0, 1, 1, 3, 3, 3, 3, 1, 1, 0, 0, 1, 3, 1, 1, 1, 1, 3, 3, 3, 3, 1]","[0.2535512830275915, 0.2583721189758678, 0.26967351330122835, 0.25471234887723465, 0.3206988134762509, 0.2553559877988739, 0.6488115156023092, 0.6692773462124292, 0.4269863666133441, 0.30808447978590947, 0.2695706648912856, 0.2757228247799334, 0.44291106794753676, 0.5451760941065418, 0.917349987057714, 0.26069406742449525, 0.4425669799406244, 0.403808518629578, 0.8325584071420481, 0.983775546019015, 0.3243467535497609, 0.4102344807994635, 0.8391800349740084, 0.8686527996607357, 0.755735455766196]",0.005118831153829685,0.00524009096648508,0.00404199375517983,0.005794764649946185,0.0028521051310065656,0.004501474642158247,0.005166718240280272,4.5544900220973764e-05,0.005288637927708715,4.618279960269843e-05,0.0040639895809481,2.296622547773295e-05,0.006158138018539165,0.0030122592743182185,0.005700856621233597,0.003750241633338757,"[{""eval_return_mean"": -0.9805506754413897, ""eval_return_std"": 0.07810173570838082, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -1.0000000000000009, ""eval_return_max"": -0.4916268343342001, ""eval_length_mean"": 82.1375, ""eval_done_rate"": 0.4625, ""eval_success_rate"": 0.425, ""episode"": 100}, {""eval_return_mean"": -0.9999737706185993, ""eval_return_std"": 2.9696546744674684e-06, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 98.95, ""eval_done_rate"": 0.0125, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 400}, {""eval_return_mean"": -0.9990809556313891, ""eval_return_std"": 0.0032492161724573254, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9806045254042499, ""eval_length_mean"": 95.5, ""eval_done_rate"": 0.1375, ""eval_success_rate"": 0.1375, ""episode"": 500}, {""eval_return_mean"": -0.9967971273592238, ""eval_return_std"": 0.019737244464581357, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.8564204024616298, ""eval_length_mean"": 97.1625, ""eval_done_rate"": 0.0625, ""eval_success_rate"": 0.0625, ""episode"": 600}, {""eval_return_mean"": -0.9917663600552459, ""eval_return_std"": 0.03548672276170961, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.699810729406002, ""eval_length_mean"": 83.225, ""eval_done_rate"": 0.4625, ""eval_success_rate"": 0.4125, ""episode"": 700}, {""eval_return_mean"": -0.9766763483526809, ""eval_return_std"": 0.06505687500402123, ""eval_return_median"": -0.9999267243834995, ""eval_return_min"": -1.0000000000000009, ""eval_return_max"": -0.5882177358107021, ""eval_length_mean"": 75.1625, ""eval_done_rate"": 0.6, ""eval_success_rate"": 0.5125, ""episode"": 800}, {""eval_return_mean"": -0.7849678582339876, ""eval_return_std"": 0.2682696567992526, ""eval_return_median"": -0.9005639497248018, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 33.3125, ""eval_done_rate"": 0.9875, ""eval_success_rate"": 0.8875, ""episode"": 900}, {""eval_return_mean"": -0.7698665618938925, ""eval_return_std"": 0.23811772023182431, ""eval_return_median"": -0.8837005259939201, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 31.75, ""eval_done_rate"": 0.9625, ""eval_success_rate"": 0.95, ""episode"": 1000}, {""eval_return_mean"": -0.7465979240881039, ""eval_return_std"": 0.2308961617103816, ""eval_return_median"": -0.8128935285851141, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.13906557999999997, ""eval_length_mean"": 28.7, ""eval_done_rate"": 0.9875, ""eval_success_rate"": 0.975, ""episode"": 1100}, {""eval_return_mean"": -0.26360824306933883, ""eval_return_std"": 0.26373697437774035, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.925, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9125, ""episode"": 1200}, {""eval_return_mean"": -0.295534636084216, ""eval_return_std"": 0.27847909937651405, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -0.9999409746691396, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 14.4125, ""eval_done_rate"": 1.0, ""eval_success_rate"": 1.0, ""episode"": 1300}, {""eval_return_mean"": -0.3098640040662497, ""eval_return_std"": 0.30577659051326894, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 11.75, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.925, ""episode"": 1400}, {""eval_return_mean"": -0.24693800452570652, ""eval_return_std"": 0.28198073536268775, ""eval_return_median"": -0.13906557999999997, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 11.6625, ""eval_done_rate"": 0.9875, ""eval_success_rate"": 0.9125, ""episode"": 1500}]",
True,0,777,405.4755382537842,1500,False,,1,0.02,0.01,0.001,0.001,0.001,0.001,512,0.3,-0.25293565145059166,0.2513913722529722,-0.13906557999999997,-1.0000000000000004,-0.04340619999999995,9.84,1.0,0.93,-0.3158692386491593,0.5658856179240902,0.276679405278634,0.9637856303372216,"[3, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 2, 3, 1, 3, 1, 3, 3, 1, 3, 3, 3, 3, 3]","[0.276679405278634, 0.32642459400605334, 0.3270889683700981, 0.31438702457639983, 0.3996561216235363, 0.3211321454666075, 0.6166049205438445, 0.7068044071923751, 0.529276042999236, 0.5436838050990392, 0.31057628423648465, 0.30620468250545646, 0.38101800485503107, 0.6412752521123402, 0.974445402963163, 0.3276661433450692, 0.5372522445587035, 0.550258637316351, 0.8666662426489083, 0.9713410237125452, 0.39361243302536486, 0.5927862595998377, 0.9971954037161608, 0.9997978844327836, 0.9353071139182318]",0.01135965771809119,0.011425997879213484,0.006634016112229451,0.009276250325761211,0.0031383508571213824,0.018921662943653404,0.01142988034932072,0.00010784839160968766,0.011496910212913691,0.00010923585022251215,0.006702986359297093,0.0001438998304443368,0.015080632660724722,0.004188484715236529,0.00778489590781782,0.00438592881722156,"[{""eval_return_mean"": -0.8969517252878164, ""eval_return_std"": 0.14447924111024119, ""eval_return_median"": -0.9687959137903053, ""eval_return_min"": -1.0000000000000009, ""eval_return_max"": -0.43514092703800006, ""eval_length_mean"": 41.0125, ""eval_done_rate"": 0.9625, ""eval_success_rate"": 0.7875, ""episode"": 100}, {""eval_return_mean"": -0.9390947269724432, ""eval_return_std"": 0.124218515284138, ""eval_return_median"": -0.9907232046268244, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.37237880782, ""eval_length_mean"": 51.975, ""eval_done_rate"": 0.9125, ""eval_success_rate"": 0.825, ""episode"": 200}, {""eval_return_mean"": -0.9063899109431844, ""eval_return_std"": 0.16597013226890892, ""eval_return_median"": -0.992485795747728, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.22515902200000004, ""eval_length_mean"": 52.475, ""eval_done_rate"": 0.9, ""eval_success_rate"": 0.8375, ""episode"": 300}, {""eval_return_mean"": -0.7470080887397424, ""eval_return_std"": 0.2636656764558144, ""eval_return_median"": -0.8484437581539426, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.13906557999999997, ""eval_length_mean"": 31.275, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 400}, {""eval_return_mean"": -0.7474229743616035, ""eval_return_std"": 0.2612452179651476, ""eval_return_median"": -0.8316041757266027, ""eval_return_min"": -1.0000000000000009, ""eval_return_max"": -0.13906557999999997, ""eval_length_mean"": 30.825, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 500}, {""eval_return_mean"": -0.2598845201342739, ""eval_return_std"": 0.2750327513844684, ""eval_return_median"": -0.182112301, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 10.0625, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.925, ""episode"": 600}, {""eval_return_mean"": -0.22438782087336645, ""eval_return_std"": 0.2088243183514737, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000002, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.7625, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 700}, {""eval_return_mean"": -0.2633579528126275, ""eval_return_std"": 0.26114671002928763, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.7375, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9125, ""episode"": 800}, {""eval_return_mean"": -0.31903063580460256, ""eval_return_std"": 0.3244555279582657, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.775, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.8375, ""episode"": 900}, {""eval_return_mean"": -0.2082057525072325, ""eval_return_std"": 0.2254444183671106, ""eval_return_median"": -0.13906557999999997, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.5125, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.95, ""episode"": 1000}, {""eval_return_mean"": -0.2639226242008098, ""eval_return_std"": 0.2798282751019965, ""eval_return_median"": -0.182112301, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.6875, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9, ""episode"": 1100}, {""eval_return_mean"": -0.2501219053201004, ""eval_return_std"": 0.23834663626467248, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.775, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9375, ""episode"": 1200}, {""eval_return_mean"": -0.21433218695053977, ""eval_return_std"": 0.1820320911566074, ""eval_return_median"": -0.13906557999999997, ""eval_return_min"": -1.0000000000000002, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.7125, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.975, ""episode"": 1300}, {""eval_return_mean"": -0.2684450324280113, ""eval_return_std"": 0.2648662955269552, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.8125, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9125, ""episode"": 1400}, {""eval_return_mean"": -0.21848447234288323, ""eval_return_std"": 0.22020292826876803, ""eval_return_median"": -0.13906557999999997, ""eval_return_min"": -1.0000000000000002, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.725, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 1500}]",
True,1,778,408.8852825164795,1500,False,,1,0.05,0.01,0.001,0.001,0.001,0.001,512,0.3,-0.23536450604755194,0.22316216675108672,-0.13906557999999997,-1.0000000000000004,-0.04340619999999995,9.943333333333333,1.0,0.96,-0.29121333188904003,0.49202159010751617,0.2569281995439783,1.0642954267310671,"[1, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 0, 0, 1, 1, 1, 2, 1, 1, 3, 3, 3, 3, 3]","[0.2569281995439783, 0.2663556230171184, 0.26567124542247156, 0.265054199904676, 0.3073224946108522, 0.265259617905063, 0.7002951161707773, 0.7098716383779672, 0.43779750194358213, 0.34099622171511706, 0.2866317551273275, 0.28595972133830266, 0.43286954399862637, 0.5769319678986861, 0.8887274297319825, 0.27055746639908274, 0.4332976633227956, 0.39571470041027285, 0.7712233691117699, 0.9642393418372832, 0.33935282996855987, 0.44298846337140896, 0.9079826873216235, 0.9532895842282306, 0.5352213700103482]",0.004389975563683877,0.004418122658954496,0.002814709527061845,0.006670659452177804,0.0018661628643814234,0.005129849611774112,0.004392292205977312,1.1003914792922802e-05,0.004420452884896254,1.1396937686035136e-05,0.0028160678918942,3.9571999687319644e-05,0.007028260850047672,0.002897937923769552,0.004860822674933088,0.0029304774478718914,"[{""eval_return_mean"": -0.9330575833369685, ""eval_return_std"": 0.14571240662907073, ""eval_return_median"": -0.9945221451000938, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.3026431198, ""eval_length_mean"": 55.5, ""eval_done_rate"": 0.875, ""eval_success_rate"": 0.8125, ""episode"": 100}, {""eval_return_mean"": -0.9716934668900754, ""eval_return_std"": 0.0725796318020987, ""eval_return_median"": -0.999727651872387, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.5424641509007802, ""eval_length_mean"": 72.3625, ""eval_done_rate"": 0.6125, ""eval_success_rate"": 0.575, ""episode"": 200}, {""eval_return_mean"": -0.9362215633109866, ""eval_return_std"": 0.12217769674290205, ""eval_return_median"": -0.9952643944390313, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.43514092703800006, ""eval_length_mean"": 59.1625, ""eval_done_rate"": 0.85, ""eval_success_rate"": 0.8125, ""episode"": 300}, {""eval_return_mean"": -0.9214596018759259, ""eval_return_std"": 0.15962624098051917, ""eval_return_median"": -0.9916045001872762, ""eval_return_min"": -1.0000000000000009, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 58.7875, ""eval_done_rate"": 0.775, ""eval_success_rate"": 0.75, ""episode"": 400}, {""eval_return_mean"": -0.9520686979839754, ""eval_return_std"": 0.11716032917150815, ""eval_return_median"": -0.9984528919797099, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.22515902200000004, ""eval_length_mean"": 63.9625, ""eval_done_rate"": 0.7875, ""eval_success_rate"": 0.7375, ""episode"": 500}, {""eval_return_mean"": -0.9250127129820062, ""eval_return_std"": 0.14138405459007677, ""eval_return_median"": -0.996547743546054, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.37237880782, ""eval_length_mean"": 57.575, ""eval_done_rate"": 0.8, ""eval_success_rate"": 0.725, ""episode"": 600}, {""eval_return_mean"": -0.7653785230449804, ""eval_return_std"": 0.24454445254103294, ""eval_return_median"": -0.8316041757266027, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.13906557999999997, ""eval_length_mean"": 32.8625, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 700}, {""eval_return_mean"": -0.7804839770330715, ""eval_return_std"": 0.2890629258713987, ""eval_return_median"": -0.9275111193493808, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 33.85, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9375, ""episode"": 800}, {""eval_return_mean"": -0.674043460314037, ""eval_return_std"": 0.2815722344700753, ""eval_return_median"": -0.7298296564654018, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 27.5, ""eval_done_rate"": 0.9875, ""eval_success_rate"": 0.975, ""episode"": 900}, {""eval_return_mean"": -0.7890422343727064, ""eval_return_std"": 0.24092121564835045, ""eval_return_median"": -0.8953304733945282, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.22515902200000004, ""eval_length_mean"": 33.7875, ""eval_done_rate"": 0.9875, ""eval_success_rate"": 0.925, ""episode"": 1000}, {""eval_return_mean"": -0.7842309687058684, ""eval_return_std"": 0.25191025842524506, ""eval_return_median"": -0.8837005259939201, ""eval_return_min"": -1.0000000000000007, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 32.5375, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.975, ""episode"": 1100}, {""eval_return_mean"": -0.31531601495605577, ""eval_return_std"": 0.2878493671750981, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 11.5, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.925, ""episode"": 1200}, {""eval_return_mean"": -0.2976101305418888, ""eval_return_std"": 0.28335592313706337, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 9.9125, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.8875, ""episode"": 1300}, {""eval_return_mean"": -0.2243183093991529, ""eval_return_std"": 0.22629603172665497, ""eval_return_median"": -0.13906557999999997, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 10.025, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9625, ""episode"": 1400}, {""eval_return_mean"": -0.25642777024960584, ""eval_return_std"": 0.2459102191317643, ""eval_return_median"": -0.22515902200000004, ""eval_return_min"": -1.0000000000000004, ""eval_return_max"": -0.04340619999999995, ""eval_length_mean"": 10.025, ""eval_done_rate"": 1.0, ""eval_success_rate"": 0.9375, ""episode"": 1500}]",
True,3,780,411.42180347442627,1500,False,,1,0.08,0.03,0.001,0.001,0.001,0.01,512,0.35,-0.9999734386011134,2.224156070299059e-16,-0.9999734386011132,-0.9999734386011132,-0.9999734386011132,100.0,0.0,0.0,-1.0000243136340123,0.3188179096932798,0.2579894028568497,1.3488473964471854,"[2, 2, 2, 2, 2, 0, 3, 3, 0, 0, 0, 2, 2, 0, 1, 0, 2, 2, 2, 1, 0, 2, 2, 1, 1]","[0.2588280864250722, 0.2730854638595123, 0.2847407054506472, 0.2778922260071176, 0.2579894028568497, 0.27005789193824353, 0.28758316516364235, 0.29755224487078985, 0.31932994918452795, 0.28066480765789437, 0.2822511217331764, 0.30949164086605835, 0.3738548373834832, 0.3574945900220937, 0.3167127344244504, 0.28022277363180087, 0.33281496973498226, 0.43150161880068316, 0.36363893053482854, 0.44535114464102904, 0.2583136413076399, 0.30078559491007123, 0.3686652401030687, 0.3429184417401117, 0.39870651908422033]",0.0032295994401729342,0.0033047637855069542,0.0025054781778006724,0.01131513302350172,0.004986116426852992,0.0038716022692430476,0.0032226128485257056,2.6312034277159834e-05,0.0032965839464519885,2.6636266674926838e-05,0.0024657032642094027,2.166400743403948e-05,0.005706749639768284,0.002352655418989722,0.004659268243201407,0.0027348478708890734,"[{""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 400}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 500}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 600}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 700}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 800}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 900}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1000}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1100}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1200}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1300}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1400}, {""eval_return_mean"": -0.9999734386011132, ""eval_return_std"": 0.0, ""eval_return_median"": -0.9999734386011132, ""eval_return_min"": -0.9999734386011132, ""eval_return_max"": -0.9999734386011132, ""eval_length_mean"": 100.0, ""eval_done_rate"": 0.0, ""eval_success_rate"": 0.0, ""episode"": 1500}]",
