experiment,p_rand,p_opt,p_alt,n_guided,n_random,convergence,conv_dist,final_reward,v_gap,q_gap,path_len
C_random_start,0.0,0.8,0.2,100000,0,1,0.0,-3.3981183439910416,11.720073690345899,10.557528459420354,78
C_random_start,0.1,0.72,0.18,89999,10000,0,17.204650534085253,-2.238421691071137,25.401066302869488,23.078824419024027,500
C_random_start,0.2,0.64,0.16,80000,20000,0,43.382023926967726,1.0018238120173737,66.13120626605796,60.56871887912399,500
C_random_start,0.3,0.56,0.14,70000,30000,0,43.382023926967726,0.5948155820656735,63.404976077336,58.24949692035374,500
C_random_start,0.4,0.48,0.12,60000,40000,0,43.382023926967726,0.4241201054678529,60.61921258581212,55.63442890542768,500
C_random_start,0.5,0.4,0.1,50000,50000,0,47.43416490252569,1.3834330052737258,65.01071125451804,59.06661467432774,500
