Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
4000,0.9,40% Eps-Greedy / 60% Random,80/20,0,78.2457025841001,1.8934604945218398,0,-2.9934010000000004,21.738322444574603,18.757178357190043
8000,0.9,40% Eps-Greedy / 60% Random,80/20,0,73.55422153983919,1.866607603492425,0,-2.9934010000000004,31.950622119611122,28.96947803222656
12000,0.9,40% Eps-Greedy / 60% Random,80/20,0,81.11381653247632,1.9090948361191868,0,-2.9934010000000004,27.389979290840273,24.408835203455713
16000,0.9,40% Eps-Greedy / 60% Random,80/20,0,75.52349607211787,1.878082085761491,0,-2.9934010000000004,29.724010261496943,26.742866174112386
20000,0.9,40% Eps-Greedy / 60% Random,80/20,0,74.49384817691873,1.8721204094847816,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,20% Eps-Greedy / 80% Random,80/20,0,67.86296396106763,1.8316328238299577,0,-2.9934010000000004,29.216027741387713,26.234883654003156
8000,0.1,20% Eps-Greedy / 80% Random,80/20,0,67.60360653967484,1.8299698654460599,0,-2.9934010000000004,31.833495170578566,28.852351083194005
12000,0.1,20% Eps-Greedy / 80% Random,80/20,0,67.52736323672532,1.8294797920110581,0,-2.9934010000000004,28.994571445597842,26.013427358213285
16000,0.1,20% Eps-Greedy / 80% Random,80/20,0,67.43248838889315,1.828869186276448,0,-2.9934010000000004,31.55582746492571,28.57468337754115
20000,0.1,20% Eps-Greedy / 80% Random,80/20,0,67.25483848789433,1.8277235340722735,0,-2.9934010000000004,31.55582746492571,28.57468337754115
4000,0.3,20% Eps-Greedy / 80% Random,80/20,0,67.43023059080208,1.8288546448337168,0,-2.9934010000000004,22.923523845693065,19.942379758308505
8000,0.3,20% Eps-Greedy / 80% Random,80/20,0,67.90989381013567,1.8319330513663454,0,-2.9934010000000004,31.55582746492571,28.57468337754115
12000,0.3,20% Eps-Greedy / 80% Random,80/20,0,67.33423378095608,1.828235922501501,0,-2.9934010000000004,29.692478583975372,26.71133449659081
16000,0.3,20% Eps-Greedy / 80% Random,80/20,0,67.51530872849006,1.8294022579050404,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,20% Eps-Greedy / 80% Random,80/20,0,67.74925064994662,1.8309044959982077,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,20% Eps-Greedy / 80% Random,80/20,0,68.88809763318926,1.8381441917369632,0,-2.9934010000000004,31.02240016677722,28.04125607939266
8000,0.5,20% Eps-Greedy / 80% Random,80/20,0,68.1106384025719,1.8332149509538,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,20% Eps-Greedy / 80% Random,80/20,0,68.30524703255219,1.8344540663426954,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,20% Eps-Greedy / 80% Random,80/20,0,67.78987918847606,1.831164859933562,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,20% Eps-Greedy / 80% Random,80/20,0,67.87696128097352,1.831722391564834,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,20% Eps-Greedy / 80% Random,80/20,0,70.33858073400204,1.8471936010350927,0,-2.9934010000000004,29.060763179763818,26.07961909237926
8000,0.7,20% Eps-Greedy / 80% Random,80/20,0,69.26233214076667,1.8404971106441976,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,20% Eps-Greedy / 80% Random,80/20,0,70.53788663671133,1.8484224437669163,0,-2.9934010000000004,31.73131363969483,28.75016955231027
16000,0.7,20% Eps-Greedy / 80% Random,80/20,0,71.76865012849096,1.8559347778156958,0,-2.9934010000000004,31.55582746492571,28.57468337754115
20000,0.7,20% Eps-Greedy / 80% Random,80/20,0,70.19160105931722,1.8462851487136296,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.9,20% Eps-Greedy / 80% Random,80/20,0,100.06923225623945,2.000300567835599,0,-2.9934010000000004,17.90749547294819,14.92635138556363
8000,0.9,20% Eps-Greedy / 80% Random,80/20,0,77.19118108926529,1.8875676860475932,0,-2.9934010000000004,22.64150725637765,19.660363168993086
12000,0.9,20% Eps-Greedy / 80% Random,80/20,0,74.9952091808177,1.8750335208211641,0,-2.9934010000000004,32.03836520699568,29.05722111961112
16000,0.9,20% Eps-Greedy / 80% Random,80/20,0,75.7069804696637,1.8791359249385167,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,20% Eps-Greedy / 80% Random,80/20,0,75.25489692078446,1.8765347652157804,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,0% Eps-Greedy / 100% Random,80/20,0,95.11072285945725,1.9782294824071565,0,-2.9934010000000004,21.16240801143422,18.18126392404966
8000,0.1,0% Eps-Greedy / 100% Random,80/20,0,78.48054164721663,1.8947619917417386,0,-2.9934010000000004,27.45937609314025,24.478232005755693
12000,0.1,0% Eps-Greedy / 100% Random,80/20,0,83.23176440776128,1.9202891012223091,0,-2.9934010000000004,28.311102750719492,25.329958663334935
16000,0.1,0% Eps-Greedy / 100% Random,80/20,0,80.11559686403145,1.903717072546128,0,-2.9934010000000004,32.126108294380245,29.14496420699568
20000,0.1,0% Eps-Greedy / 100% Random,80/20,0,81.55850054110496,1.911469232644232,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.3,0% Eps-Greedy / 100% Random,80/20,0,92.48765381217731,1.9660837625865235,0,-2.9934010000000004,22.840340859880264,19.859196772495704
8000,0.3,0% Eps-Greedy / 100% Random,80/20,0,88.01211324891827,1.9445424489129643,0,-2.9934010000000004,26.889095263685725,23.90795117630116
12000,0.3,0% Eps-Greedy / 100% Random,80/20,0,83.83940854314204,1.9234482058591678,0,-2.9934010000000004,29.389366100283254,26.408222012898694
16000,0.3,0% Eps-Greedy / 100% Random,80/20,0,80.07445094771393,1.903493969487647,0,-2.9934010000000004,24.714184292941287,21.733040205556726
20000,0.3,0% Eps-Greedy / 100% Random,80/20,0,81.0276146253176,1.9086330538853875,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.5,0% Eps-Greedy / 100% Random,80/20,0,87.79372995390453,1.9434635006025105,0,-2.9934010000000004,26.381112743576494,23.39996865619193
8000,0.5,0% Eps-Greedy / 100% Random,80/20,0,90.9425316303079,1.9587670397939783,0,-2.9934010000000004,28.994571445597842,26.013427358213285
12000,0.5,0% Eps-Greedy / 100% Random,80/20,0,81.80699947286023,1.9127904638472455,0,-2.9934010000000004,21.75813361892801,18.77698953154345
16000,0.5,0% Eps-Greedy / 100% Random,80/20,0,86.91540293350289,1.9390967478669647,0,-2.9934010000000004,29.985091707777045,27.003947620392484
20000,0.5,0% Eps-Greedy / 100% Random,80/20,0,77.74560021918,1.890675820790853,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,0% Eps-Greedy / 100% Random,80/20,0,83.20084995008251,1.9201277629102584,0,-2.9934010000000004,28.05510170063404,25.073957613249483
8000,0.7,0% Eps-Greedy / 100% Random,80/20,0,89.82172864894837,1.9533814089484198,0,-2.9934010000000004,21.103835335536647,18.122691248152087
12000,0.7,0% Eps-Greedy / 100% Random,80/20,0,78.30476444121041,1.8937881874420632,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,0% Eps-Greedy / 100% Random,80/20,0,79.1401252075469,1.8983967330276044,0,-2.9934010000000004,29.213879925514135,26.232735838129575
20000,0.7,0% Eps-Greedy / 100% Random,80/20,0,79.6685427638913,1.901286873455403,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,0% Eps-Greedy / 100% Random,80/20,0,95.52247043095689,1.9801055457854888,0,-2.9934010000000004,18.61586954332944,15.634725455944878
8000,0.9,0% Eps-Greedy / 100% Random,80/20,0,78.38848226560154,1.8942522558482475,0,-2.9934010000000004,29.389366100283254,26.408222012898694
12000,0.9,0% Eps-Greedy / 100% Random,80/20,0,80.21310230817123,1.904245313363708,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.9,0% Eps-Greedy / 100% Random,80/20,0,85.63237459571204,1.932637987225282,0,-2.9934010000000004,32.126108294380245,29.14496420699568
20000,0.9,0% Eps-Greedy / 100% Random,80/20,0,82.24794547987383,1.9151250582585118,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.1,100% Eps-Greedy,80/20,1,1.729251565604211,0.23785817754601243,0,-0.1,0.17548617476911968,0.08774308738455981
8000,0.1,100% Eps-Greedy,80/20,1,1.7157882622419116,0.2344636924790691,0,-0.1,0.08774308738455984,-1.0802237181239982e-17
12000,0.1,100% Eps-Greedy,80/20,1,1.7404092063563548,0.24065137194266759,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.1,100% Eps-Greedy,80/20,1,1.6926327062286806,0.22856272836070898,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.1,100% Eps-Greedy,80/20,1,1.6850951045591125,0.2266244169104138,0,-0.1,0.08774308738455984,-1.0802237181239982e-17
4000,0.3,100% Eps-Greedy,80/20,1,2.0028016213353053,0.3016379343030106,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.3,100% Eps-Greedy,80/20,1,2.0578629148791308,0.31341644074007724,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,100% Eps-Greedy,80/20,1,2.0289041286570946,0.3072615259003255,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,100% Eps-Greedy,80/20,1,2.076783276911378,0.317391178021686,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,100% Eps-Greedy,80/20,1,2.062054970164114,0.3143002385036255,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,100% Eps-Greedy,80/20,1,2.8087588010778206,0.44851444626511816,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,100% Eps-Greedy,80/20,1,2.9288689458318466,0.4666999393239972,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,100% Eps-Greedy,80/20,1,2.997685858089843,0.4767861190904965,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,100% Eps-Greedy,80/20,1,2.8845074484319317,0.4600716647393718,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,100% Eps-Greedy,80/20,1,3.0292553196389926,0.4813358792216971,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,100% Eps-Greedy,80/20,1,14.049936972772542,1.147674376024836,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,100% Eps-Greedy,80/20,1,8.289291802626503,0.9185174280955659,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,100% Eps-Greedy,80/20,1,13.472857101222061,1.1294597034972258,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,100% Eps-Greedy,80/20,1,7.834221458958096,0.8939958440875253,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.7,100% Eps-Greedy,80/20,1,8.98546026658681,0.9535403280915374,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.9,100% Eps-Greedy,80/20,1,39.94086644042503,1.601417481821965,0,-2.4436548100000004,7.271319612478519,4.839921715093958
8000,0.9,100% Eps-Greedy,80/20,1,35.050130500951795,1.5446896392994744,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.9,100% Eps-Greedy,80/20,1,32.889811834843776,1.5170613888574558,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.9,100% Eps-Greedy,80/20,1,24.38921986675561,1.3871979088425614,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.9,100% Eps-Greedy,80/20,1,28.113623502383106,1.4489168244645223,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.1,80% Eps-Greedy / 20% Random,80/20,1,2.0895826310446193,0.32005954968263856,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.1,80% Eps-Greedy / 20% Random,80/20,1,1.9768325936026647,0.29596989300970883,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.1,80% Eps-Greedy / 20% Random,80/20,1,1.976882244993471,0.29598080089048806,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.1,80% Eps-Greedy / 20% Random,80/20,1,2.083034992411359,0.3186965656191407,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.1,80% Eps-Greedy / 20% Random,80/20,1,2.1062484084906936,0.32350959005685204,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.3,80% Eps-Greedy / 20% Random,80/20,1,2.3424391841599994,0.3696683242869947,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.3,80% Eps-Greedy / 20% Random,80/20,1,2.1964547664237104,0.3417222638750208,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,80% Eps-Greedy / 20% Random,80/20,1,2.424900831185681,0.3846939823817924,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,80% Eps-Greedy / 20% Random,80/20,1,2.468579304468525,0.3924470837288693,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,80% Eps-Greedy / 20% Random,80/20,1,2.3913406554858057,0.3786414474079405,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,80% Eps-Greedy / 20% Random,80/20,1,3.419433404794355,0.5339541500453711,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,80% Eps-Greedy / 20% Random,80/20,1,3.388951388917077,0.5300653393665952,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,80% Eps-Greedy / 20% Random,80/20,1,3.2792277711175917,0.5157715832762594,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,80% Eps-Greedy / 20% Random,80/20,1,3.4536488042928872,0.5382781728051879,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,80% Eps-Greedy / 20% Random,80/20,1,3.4689787682953055,0.5402016417733345,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,80% Eps-Greedy / 20% Random,80/20,1,10.38288727277516,1.0163181388950895,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,80% Eps-Greedy / 20% Random,80/20,1,16.724332374794727,1.2233487900135656,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,80% Eps-Greedy / 20% Random,80/20,1,9.22895807418412,0.9651526730546636,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,80% Eps-Greedy / 20% Random,80/20,1,9.396862716705357,0.9729828820843753,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.7,80% Eps-Greedy / 20% Random,80/20,1,13.501126721146544,1.1303700135585493,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.9,80% Eps-Greedy / 20% Random,80/20,1,28.385451266414112,1.453095802945989,0,-0.1,16.693946954776294,16.60620386739173
8000,0.9,80% Eps-Greedy / 20% Random,80/20,1,22.478005810381894,1.3517577791406443,0,-2.4436548100000004,9.377708357677015,6.946310460292455
12000,0.9,80% Eps-Greedy / 20% Random,80/20,1,26.470522264511345,1.4227625100341705,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.9,80% Eps-Greedy / 20% Random,80/20,1,19.121727401172173,1.2815271226111382,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.9,80% Eps-Greedy / 20% Random,80/20,1,33.56385658694382,1.525871856751413,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.1,60% Eps-Greedy / 40% Random,80/20,1,2.4680836841873006,0.3923598810356845,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.1,60% Eps-Greedy / 40% Random,80/20,1,2.4358151465276787,0.3866443266992776,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.1,60% Eps-Greedy / 40% Random,80/20,1,2.642932435813588,0.42208606092649265,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.1,60% Eps-Greedy / 40% Random,80/20,1,2.617358113657012,0.4178631479913759,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.1,60% Eps-Greedy / 40% Random,80/20,1,2.583479694889783,0.41220505251532635,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.3,60% Eps-Greedy / 40% Random,80/20,1,2.8601756288165956,0.4563927017598278,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.3,60% Eps-Greedy / 40% Random,80/20,1,2.9543021971044476,0.4704549174560412,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,60% Eps-Greedy / 40% Random,80/20,1,2.8082439372696446,0.44843482995661177,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,60% Eps-Greedy / 40% Random,80/20,1,2.8643315892579473,0.457023292633429,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,60% Eps-Greedy / 40% Random,80/20,1,2.905429079376406,0.4632102789104343,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,60% Eps-Greedy / 40% Random,80/20,1,5.207921148347273,0.7166644000806976,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,60% Eps-Greedy / 40% Random,80/20,1,5.0470142774641396,0.7030345333081105,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,60% Eps-Greedy / 40% Random,80/20,1,4.636415126978155,0.6661823141087583,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,60% Eps-Greedy / 40% Random,80/20,1,4.128791525727973,0.6158229546810204,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,60% Eps-Greedy / 40% Random,80/20,1,4.103802518989501,0.6131864537176307,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,60% Eps-Greedy / 40% Random,80/20,1,21.950997780391297,1.3414542658387072,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,60% Eps-Greedy / 40% Random,80/20,1,21.702462487361814,1.3365090142171008,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,60% Eps-Greedy / 40% Random,80/20,1,10.160620151341885,1.0069202158304162,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,60% Eps-Greedy / 40% Random,80/20,1,10.828849241618606,1.0345823075423346,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.7,60% Eps-Greedy / 40% Random,80/20,1,15.033954383617752,1.1770732281654208,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.9,60% Eps-Greedy / 40% Random,80/20,1,19.38298673992235,1.287420698655125,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
8000,0.9,60% Eps-Greedy / 40% Random,80/20,1,37.459318981465074,1.5735598775432151,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
12000,0.9,60% Eps-Greedy / 40% Random,80/20,1,20.22290974624869,1.3058436436300191,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.9,60% Eps-Greedy / 40% Random,80/20,1,40.59756064228891,1.6084999392072339,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.9,60% Eps-Greedy / 40% Random,80/20,1,20.79568517733865,1.3179732340943207,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.1,40% Eps-Greedy / 60% Random,80/20,1,3.2996989892523114,0.5184743237356912,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.1,40% Eps-Greedy / 60% Random,80/20,1,3.282523559857408,0.5162078518610896,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.1,40% Eps-Greedy / 60% Random,80/20,1,3.4587762431189795,0.5389224673274755,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.1,40% Eps-Greedy / 60% Random,80/20,1,3.2379370201956,0.5102683972130545,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.1,40% Eps-Greedy / 60% Random,80/20,1,3.265903744756245,0.5140033807260511,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.3,40% Eps-Greedy / 60% Random,80/20,1,4.613980839307396,0.6640757866739464,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.3,40% Eps-Greedy / 60% Random,80/20,1,3.3551615479759658,0.525713435892624,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,40% Eps-Greedy / 60% Random,80/20,1,4.065089755901843,0.6090701391213654,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,40% Eps-Greedy / 60% Random,80/20,1,3.7799900217989677,0.5774906534130542,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,40% Eps-Greedy / 60% Random,80/20,1,3.8806251209604596,0.5889016907271716,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,40% Eps-Greedy / 60% Random,80/20,1,6.48907836894497,0.812183019188008,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,40% Eps-Greedy / 60% Random,80/20,1,6.049491343419387,0.7817188596056782,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,40% Eps-Greedy / 60% Random,80/20,1,5.766841724002657,0.7609380319838907,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,40% Eps-Greedy / 60% Random,80/20,1,5.4713220445927675,0.7380922783075932,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,40% Eps-Greedy / 60% Random,80/20,1,5.85510372344965,0.7675345930245774,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,40% Eps-Greedy / 60% Random,80/20,1,16.33988379968912,1.2132489637427093,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,40% Eps-Greedy / 60% Random,80/20,1,18.28889225151272,1.2621874012869843,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,40% Eps-Greedy / 60% Random,80/20,1,29.534495583947383,1.470329557994581,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,40% Eps-Greedy / 60% Random,80/20,1,20.28173079705648,1.3071050139520706,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.7,40% Eps-Greedy / 60% Random,80/20,1,17.094363824812966,1.2328529429498538,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.9,40% Eps-Greedy / 60% Random,80/20,1,28.20131346471125,1.450269335879371,0,-2.4436548100000004,8.533505054962795,6.102107157578236
8000,0.9,40% Eps-Greedy / 60% Random,80/20,1,80.83342364123574,1.9075909734169925,0,-0.1,2.1058340972294363,2.018091009844876
12000,0.9,40% Eps-Greedy / 60% Random,80/20,1,27.506163867412972,1.439430025962796,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
16000,0.9,40% Eps-Greedy / 60% Random,80/20,1,50.676861552109365,1.7048097109310998,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.9,40% Eps-Greedy / 60% Random,80/20,1,26.750202311164372,1.4273270709288384,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
4000,0.1,20% Eps-Greedy / 80% Random,80/20,1,4.486113685039392,0.6518702750783547,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.1,20% Eps-Greedy / 80% Random,80/20,1,4.4625527570954455,0.6495833634575039,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.1,20% Eps-Greedy / 80% Random,80/20,1,5.268281102574767,0.7216689397977251,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.1,20% Eps-Greedy / 80% Random,80/20,1,5.15876014480825,0.7125453359353703,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.1,20% Eps-Greedy / 80% Random,80/20,1,5.0080176757441945,0.6996658530427526,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.3,20% Eps-Greedy / 80% Random,80/20,1,5.465555867305558,0.7376343378917429,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.3,20% Eps-Greedy / 80% Random,80/20,1,6.474943319961087,0.8112359710643513,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,20% Eps-Greedy / 80% Random,80/20,1,5.958309168518282,0.7751230344107233,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.3,20% Eps-Greedy / 80% Random,80/20,1,7.37159527373086,0.8675614829210889,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.3,20% Eps-Greedy / 80% Random,80/20,1,6.0919863181801075,0.7847589192953979,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.5,20% Eps-Greedy / 80% Random,80/20,1,70.09241791263678,1.8456710416928288,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.5,20% Eps-Greedy / 80% Random,80/20,1,9.561024951884939,0.9805044515949014,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.5,20% Eps-Greedy / 80% Random,80/20,1,9.471433133106292,0.9764156975575886,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,20% Eps-Greedy / 80% Random,80/20,1,9.376030964289026,0.9720190329314444,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,20% Eps-Greedy / 80% Random,80/20,1,9.154226620535013,0.9616216595474307,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,20% Eps-Greedy / 80% Random,80/20,1,75.06286816610815,1.8754251548667757,1,-0.012256912615440175,0.016671186603066362,0.01667118660306635
8000,0.7,20% Eps-Greedy / 80% Random,80/20,1,70.60083186278864,1.848809818208892,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,20% Eps-Greedy / 80% Random,80/20,1,32.012925891951866,1.5053253692599842,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,20% Eps-Greedy / 80% Random,80/20,1,28.77386261138214,1.4589981656167494,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
