run_idx,algorithm,dataset_size,epsilon,proportions,proportion_key,reset_mode,extra_terminal_steps,seed,status,error,feature_coverage,greedy_on_data_quality,greedy_optimal_states_quality,greedy_avg_reward,greedy_success_rate,greedy_v_x0,greedy_v_gap,solver_on_data_quality,solver_optimal_states_quality,solver_avg_reward,solver_success_rate,solver_v_x0,solver_v_gap,elapsed_seconds,alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_lambda,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,device,torch_threads,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm
11,Generalized FOGAS,4000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8072701370943494,0.0362243012354966,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3136064345479924,0.2348145112523555,-0.9638809690065616,0.92,-0.9561305335138737,0.23133100709163545,72.55996318500002,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-1.5253640652129352,67.52306044708568,-14.914684745536542,-1.3915384025039235,2603.037450955516,1.0855413179026394,2.720358757695205,0.02109958531888736
10,Generalized FOGAS,20000,0.1,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.5568760149344851,1.969277160792289e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.34272878892465514,0.2539390854454733,-0.9279839142040045,0.98,-0.9576693530323798,0.24947688503968593,72.9011000749997,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,3.938910799450511,104.5077546894273,-13.994159602456921,4.001270858180003,2430.696975202858,0.6781708556098658,2.941732161442892,0.01431079676714847
12,Generalized FOGAS,8000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.80600932883563,1.960160768674992e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3001906466110841,0.2251036926818242,-0.9546113480735614,0.97,-0.9553870121057366,0.22841120266752732,72.83198003399957,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-2.217943198686781,63.12458015725045,-13.222080846325422,-2.0837326680646364,2180.9461533926155,1.367159269273054,2.9135675472743277,0.018466938591192274
14,Generalized FOGAS,16000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.8174392737254355,0.02305300414262749,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.29466736066244187,0.21988734467493531,-0.9496400674664696,0.97,-0.9503600340761673,0.2200243987517083,74.12243656099963,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:5,1,-2.431401094513669,71.1240230539751,-12.93181322797817,-2.2904492890692887,1852.983053014222,1.0078561588793213,2.780953175453021,0.019139900329705955
16,Generalized FOGAS,4000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.3919420036736225,0.25147507828808807,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4988093175581794,0.39239044734477513,-1.0330472269719717,0.51,-1.0075223848071964,0.36162538650981324,73.34824279300119,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:7,1,-2.4936712355102415,19.7059695398325,-11.536736820908407,-2.2815293561097336,2147.3801120256494,2.2876461617961112,2.6011700328468903,0.026341685316986867
15,Generalized FOGAS,20000,0.3,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,1.811858720623536,0.020619233739399733,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.3052003130988562,0.22840426587023976,-0.9339276512649848,0.99,-0.9506186355785765,0.2252343926504335,73.94427486000131,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:6,1,-3.12663868413045,68.66989249046085,-13.924664818242114,-2.9890508783681424,1587.5048853852663,1.0202809414470744,2.66154380207969,0.01997227567049981
17,Generalized FOGAS,8000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4305859087854067,0.039480730188916215,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5014121539913298,0.3831364704149012,-1.038510883730693,0.62,-1.012518249343882,0.36813868989369414,73.12294289400052,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:0,1,-1.8613729867845619,4.677367298374154,-9.114174510245725,-1.6511325806060633,2191.2487209996784,1.5762210132991754,2.3622537776715697,0.028597590235531843
20,Generalized FOGAS,20000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4240280261735037,2.117579441134807e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4954615087981992,0.38060106701415647,-1.0109243455754306,0.6,-1.0096200745475725,0.3639215918989933,72.68219363699973,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:3,1,-3.130402260329115,19.669369106616976,-9.63677365679412,-2.927297052515899,1411.9292388460149,1.633304863015187,2.6702344565024037,0.02674349574690435
19,Generalized FOGAS,16000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.423485578823807,0.04423699711355868,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.5407052217917873,0.4225798176918311,-1.0446299328624253,0.5,-1.015750505210851,0.39051624405577157,74.44486417699954,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:2,1,-3.1418809366723046,15.604943084279252,-12.007800947823227,-2.920700589279303,1450.2089969384074,1.758713671376964,1.9489685286905425,0.03135787793356868
18,Generalized FOGAS,12000,0.5,100% optimal-eps / 0% random,100_0,custom_x0,3,42,ok,,2.4536641856344126,2.069256810755717e-17,1.442222014787673e-17,-0.82274123760695,1.0,-0.8227412376069501,2.748506962499439e-18,0.4851362607509022,0.3735774741543225,-1.0129361059347344,0.58,-1.007378330913739,0.35711063927935427,74.73867034099749,0.0005,3e-05,0.1,10000,0.01,10,1e-09,reg_fixed,adam,warm,False,fogas_full,adam,exact,4,normal,cuda:1,1,-3.3740014187364267,14.163868763919583,-11.694003074986671,-3.149661692102694,1781.469919213666,2.225278796404213,2.445568682545914,0.030137366384286397
