state,action,reward,next_state,policy_id
13,1,-0.1,23,0
23,0,-0.1,13,0
13,2,-0.1,12,0
12,1,-0.1,12,0
12,2,-0.1,12,0
12,3,-0.1,13,0
13,0,-0.1,3,0
3,2,-0.1,2,0
2,3,-0.1,3,0
3,3,-0.1,3,0
3,1,-0.1,13,0
13,2,-0.1,12,0
12,3,-0.1,13,0
13,1,-0.1,23,0
23,2,-0.1,23,0
23,3,-0.1,24,0
24,1,-0.1,24,0
24,1,-0.1,24,0
24,0,-0.1,24,0
24,3,-0.1,25,0
25,1,-0.1,35,0
35,0,-0.1,25,0
25,0,-0.1,15,0
15,0,-0.1,5,0
5,0,-0.1,5,0
5,3,-0.1,6,0
6,0,-0.1,6,0
6,1,-0.1,16,0
16,0,-0.1,6,0
6,3,-0.1,7,0
7,1,-0.1,7,0
7,2,-0.1,6,0
6,0,-0.1,6,0
6,2,-0.1,5,0
74,2,-0.1,73,1
73,0,-0.1,63,1
63,0,-0.1,53,1
53,0,-0.1,53,1
53,2,-0.1,52,1
52,3,-0.1,53,1
53,2,-0.1,52,1
52,1,-0.1,52,1
52,1,-0.1,52,1
52,3,-0.1,53,1
53,1,-0.1,63,1
63,2,-0.1,63,1
63,0,-0.1,53,1
53,1,-0.1,63,1
63,1,-0.1,73,1
73,1,-0.1,83,1
83,3,-0.1,83,1
83,0,-0.1,73,1
73,2,-0.1,73,1
73,2,-0.1,73,1
73,0,-0.1,63,1
63,0,-0.1,53,1
53,2,-0.1,52,1
52,2,-0.1,51,1
51,2,-0.1,50,1
50,3,-0.1,51,1
51,2,-0.1,50,1
50,2,-0.1,50,1
50,2,-0.1,50,1
50,0,-0.1,50,1
50,0,-0.1,50,1
50,3,-0.1,51,1
51,0,-0.1,41,1
41,1,-0.1,51,1
51,2,-0.1,50,1
50,3,-0.1,51,1
51,2,-0.1,50,1
50,1,-0.1,60,1
60,1,-0.1,70,1
70,1,-0.1,80,1
80,0,-0.1,70,1
70,0,-0.1,60,1
60,2,-0.1,60,1
60,0,-0.1,50,1
50,0,-0.1,50,1
50,0,-0.1,50,1
50,2,-0.1,50,1
50,3,-0.1,51,1
51,2,-0.1,50,1
50,1,-0.1,60,1
0,3,-0.1,1,0
1,3,-0.1,2,0
2,3,-0.1,3,0
3,1,-0.1,13,0
13,2,-0.1,12,0
12,1,-0.1,12,0
12,0,-0.1,2,0
2,2,-0.1,1,0
1,3,-0.1,2,0
2,1,-0.1,12,0
12,3,-0.1,13,0
13,1,-0.1,23,0
23,3,-0.1,24,0
24,3,-0.1,25,0
25,0,-0.1,15,0
