state,action,reward,next_state
80,1,-0.1,90
90,3,-0.1,91
91,1,-0.1,91
91,3,-0.1,92
92,1,-0.1,92
92,2,-0.1,91
91,2,-0.1,90
90,3,-0.1,91
91,1,-0.1,91
91,1,-0.1,91
91,0,-0.1,81
81,1,-0.1,91
91,3,-0.1,92
92,0,-0.1,92
92,3,-0.1,93
93,2,-0.1,92
92,0,-0.1,92
92,1,-0.1,92
92,2,-0.1,91
91,1,-0.1,91
91,0,-0.1,81
81,2,-0.1,80
80,2,-0.1,80
80,0,-0.1,70
70,1,-0.1,80
80,0,-0.1,70
70,2,-0.1,70
70,2,-0.1,70
70,2,-0.1,70
70,3,-0.1,71
71,3,-0.1,71
71,1,-0.1,81
81,0,-0.1,71
71,2,-0.1,70
70,3,-0.1,71
71,3,-0.1,71
71,0,-0.1,61
61,0,-5.0,61
61,0,-5.0,61
61,0,-5.0,61
61,2,-5.0,61
61,2,-5.0,61
55,1,-0.1,65
65,1,-0.1,75
75,3,-5.0,75
75,1,-5.0,75
75,3,-5.0,75
75,3,-5.0,75
75,1,-5.0,75
0,0,-0.1,0
0,3,-0.1,1
1,2,-0.1,0
0,1,-0.1,10
10,2,-0.1,10
10,2,-0.1,10
10,3,-0.1,10
10,1,-0.1,20
20,3,-0.1,20
20,3,-0.1,20
20,0,-0.1,10
10,0,-0.1,0
0,2,-0.1,0
0,0,-0.1,0
0,1,-0.1,10
10,1,-0.1,20
20,3,-0.1,20
20,3,-0.1,20
20,0,-0.1,10
10,3,-0.1,10
10,0,-0.1,0
0,2,-0.1,0
0,3,-0.1,1
1,3,-0.1,2
2,0,-0.1,2
2,3,-0.1,3
3,0,-0.1,3
3,2,-0.1,2
2,1,-0.1,12
12,1,-0.1,12
12,0,-0.1,2
2,3,-0.1,3
3,1,-0.1,13
13,2,-0.1,12
12,1,-0.1,12
12,1,-0.1,12
12,3,-0.1,13
13,0,-0.1,3
3,2,-0.1,2
2,2,-0.1,1
1,1,-0.1,1
1,1,-0.1,1
1,0,-0.1,1
1,3,-0.1,2
2,3,-0.1,3
3,0,-0.1,3
3,0,-0.1,3
3,0,-0.1,3
3,0,-0.1,3
3,3,-0.1,3
28,3,-0.1,29
29,0,-0.1,19
19,2,-0.1,18
18,0,-5.0,18
18,1,-5.0,18
18,2,-5.0,18
18,2,-5.0,18
18,3,-5.0,18
68,0,-0.1,58
58,0,-0.1,48
48,1,-0.1,58
58,1,-0.1,68
68,3,-0.1,69
69,3,-0.1,69
69,1,-0.1,79
79,3,-0.1,79
79,1,-0.1,89
89,2,-0.1,88
88,1,-0.1,98
98,0,-0.1,88
88,3,-0.1,89
89,0,-0.1,79
79,0,-0.1,69
69,0,-0.1,59
59,1,-0.1,69
69,0,-0.1,59
59,0,-0.1,59
59,2,-0.1,58
58,3,-0.1,59
59,0,-0.1,59
59,1,-0.1,69
69,2,-0.1,68
68,3,-0.1,69
69,2,-0.1,68
68,3,-0.1,69
69,2,-0.1,68
68,1,-0.1,78
78,0,-0.1,68
68,3,-0.1,69
69,3,-0.1,69
69,0,-0.1,59
59,2,-0.1,58
58,0,-0.1,48
48,2,-0.1,48
48,3,-0.1,48
48,0,-0.1,38
38,1,-0.1,48
48,0,-0.1,38
38,2,-0.1,38
38,3,-0.1,39
39,0,-0.1,29
29,1,-0.1,39
39,3,-0.1,39
39,1,-0.1,39
39,0,-0.1,29
29,1,-0.1,39
39,2,-0.1,38
38,2,-0.1,38
38,1,-0.1,48
48,3,-0.1,48
48,2,-0.1,48
48,1,-0.1,58
58,3,-0.1,59
59,3,-0.1,59
59,1,-0.1,69
69,0,-0.1,59
59,2,-0.1,58
58,2,-0.1,57
57,0,-5.0,57
57,2,-5.0,57
57,3,-5.0,57
57,0,-5.0,57
57,2,-5.0,57
0,0,-0.1,0
0,2,-0.1,0
0,1,-0.1,10
10,0,-0.1,0
0,3,-0.1,1
1,0,-0.1,1
1,2,-0.1,0
0,0,-0.1,0
0,3,-0.1,1
1,2,-0.1,0
0,3,-0.1,1
1,1,-0.1,1
1,1,-0.1,1
1,2,-0.1,0
0,3,-0.1,1
1,3,-0.1,2
2,0,-0.1,2
2,2,-0.1,1
1,0,-0.1,1
1,1,-0.1,1
1,3,-0.1,2
2,1,-0.1,12
12,3,-0.1,13
13,1,-0.1,23
23,0,-0.1,13
13,1,-0.1,23
23,2,-0.1,23
23,3,-0.1,24
24,2,-0.1,23
23,3,-0.1,24
24,3,-0.1,25
25,3,-0.1,26
26,2,-0.1,25
25,1,-0.1,35
35,1,-0.1,35
35,0,-0.1,25
25,1,-0.1,35
35,3,-0.1,36
36,1,-0.1,36
36,0,-0.1,26
26,2,-0.1,25
25,3,-0.1,26
26,3,-0.1,26
26,1,-0.1,36
36,1,-0.1,36
36,2,-0.1,35
35,0,-0.1,25
25,1,-0.1,35
35,0,-0.1,25
25,3,-0.1,26
13,2,-0.1,12
12,3,-0.1,13
13,3,-0.1,13
13,3,-0.1,13
13,0,-0.1,3
3,3,-0.1,3
3,0,-0.1,3
3,1,-0.1,13
13,2,-0.1,12
12,1,-0.1,12
12,0,-0.1,2
2,0,-0.1,2
2,3,-0.1,3
3,1,-0.1,13
13,1,-0.1,23
23,3,-0.1,24
24,0,-0.1,24
24,3,-0.1,25
25,3,-0.1,26
26,2,-0.1,25
25,0,-0.1,15
15,0,-0.1,5
5,1,-0.1,15
15,2,-0.1,15
15,0,-0.1,5
5,1,-0.1,15
15,0,-0.1,5
5,2,-0.1,5
5,0,-0.1,5
5,2,-0.1,5
5,0,-0.1,5
5,0,-0.1,5
