critic_update,alpha,actor_lr,ridge,T,batch_size,critic_lr,critic_inner_steps,intended_prob,dataset_path,num_trajectories,max_steps,max_steps_long,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_success_rate_200,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_success_rate_200,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_objective,final_actor_loss,final_critic_loss,final_critic_objective,final_theta_norm,final_psi_norm,final_policy_grad_norm,final_actor_delta_mean,final_actor_delta_std,final_critic_delta_mean,final_critic_delta_std,done_fraction,run_idx
batch_adam,0.0003,0.01,1e-06,5000,256.0,0.003,50.0,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,473.77473299298435,0.0,0.0,-1.0467990671705152,-1.0655801260193365,0.06040012678072911,0.0,0.0,-0.9999734386011134,-1.0008625311143542,0.0008892619523427703,149.93024978027574,-149.93024978027574,152.50877698330802,149.93547217990354,39.29354758790153,45.626114531859564,0.4230449413894402,0.06309714444905509,0.29343958612663046,0.06310653188221095,0.2934429056805685,0.07975,2187
closed_form,0.01,0.01,1e-08,500,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,30.972124719060957,0.0,0.0,-1.0468728476233917,-1.051770207602567,0.059302045894998365,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.9522211869839325,-3.9522211869839325,3.953176173932528,3.952408536428293,39.18258552559037,27.531888077108448,0.02324173671835476,0.05231636673741621,0.28419036403923326,0.052308987603036816,0.2841983146434653,0.07975,1122
closed_form,0.01,0.01,1e-10,500,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,44.224040729925036,0.0,0.0,-1.0468728476233917,-1.0517734767151505,0.05930314679140458,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.952121102335445,-3.952121102335445,3.9523218518594656,3.952308208166661,52.23732918991617,27.216240850320595,0.023239415221964713,0.052359750203886675,0.28417968632098706,0.052351404826996,0.2841878077753691,0.07975,1120
closed_form,0.01,0.0003,1e-08,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,109.48617032100447,0.0,0.0,-1.0468728476233917,-1.0520090170198753,0.059565303769327116,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.9626644263942747,-3.9626644263942747,3.96345543649028,3.9626829340423018,39.30655029326124,27.305879912989415,0.019165467258349066,0.05268513864447719,0.2844916689550262,0.05268438142419163,0.2844924597343747,0.07975,1030
closed_form,0.01,0.0003,1e-10,10000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:3,ok,,144.24176223902032,0.0,0.0,-1.0468728476233917,-1.052013543924723,0.05956805121245842,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.962551874921032,-3.962551874921032,3.962589552366557,3.9625703548717612,61.96369065114167,26.70979507080498,0.019169404372700014,0.05272809439425285,0.2844805779678651,0.05272730577691661,0.28448137373807425,0.07975,1029
closed_form,0.01,0.01,1e-10,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:1,ok,,34.23004019912332,0.0,0.0,-1.0468743906809235,-1.0506964492992035,0.05792860126045152,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.9942789635401277,-3.9942789635401277,3.994324255296483,3.994314980987867,43.06810563694476,35.02302316405081,0.008061352669038315,0.05386794033789068,0.2854014268957323,0.0538664643658831,0.2854029674618685,0.07975,1118
closed_form,0.01,0.01,1e-08,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,34.61311072087847,0.0,0.0,-1.0468743906809235,-1.0506925102797773,0.057926309020654716,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.994267264839772,-3.994267264839772,3.995077370823316,3.9943033124972196,39.346113558932174,32.84420517768069,0.008059552921340018,0.05384348667090703,0.285404810085331,0.05384201542259453,0.28540635067409764,0.07975,1123
closed_form,0.01,0.003,1e-08,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,51.20988954300992,0.0,0.0,-1.0468743906809235,-1.0506178142239029,0.057834991768844754,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.996878192437397,-3.996878192437397,3.9976664691476724,3.996892080129213,39.3545173635577,33.43130385373242,0.007129352268662449,0.053940259422004096,0.2854792817949461,0.053939688751377814,0.28547987608921244,0.07975,1092
closed_form,0.01,0.001,1e-08,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:2,ok,,53.68078851606697,0.0,0.0,-1.0468743906809235,-1.0511053878121712,0.058460036858405576,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.9796664720372608,-3.9796664720372608,3.9804572427976406,3.979685617828109,39.28421997524544,29.960665185002103,0.013255523081074028,0.053306543773349424,0.28498548305063326,0.053305764059989665,0.2849863007101576,0.07975,1058
closed_form,0.01,0.001,1e-10,5000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:5,ok,,54.55302310199477,0.0,0.0,-1.0468743906809235,-1.0511095960145642,0.058462578430883684,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.979518178184625,-3.979518178184625,3.9795510438936623,3.9795373582407523,52.31759342720434,29.893411505272777,0.01326278398855562,0.05334808580975833,0.28497332608702003,0.05334759514233302,0.28497409098778886,0.07975,1054
closed_form,0.01,0.003,1e-10,3000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,73.8085501990281,0.0,0.0,-1.0468743906809235,-1.0506222688928384,0.05783803077904578,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,3.9968836681966318,-3.9968836681966318,3.9969071456092746,3.9968975389545296,43.83298927774734,35.31428039441334,0.0071331126792706576,0.0539646479582481,0.28547567626786835,0.05396407717111162,0.28547627004723647,0.07975,1091
closed_form,0.01,0.03,1e-08,500,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,30.401456970954314,0.0,0.0,-1.0468744236751928,-1.050485780652365,0.05765646537207621,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.004383028943347,-4.004383028943347,4.005196511296034,4.004420381679727,39.39872120531985,35.8654324161863,0.004451280231736578,0.05422164193562762,0.28569244393108106,0.05422010394953715,0.28569404326296033,0.07975,1156
closed_form,0.01,0.03,1e-10,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,33.25862717186101,0.0,0.0,-1.0468744236751928,-1.050280150277325,0.057390513910450865,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.012721473259732,-4.012721473259732,4.0127364020198115,4.012728542823169,39.64642895022262,43.31824292512943,0.0015191490359192563,0.05455867025270736,0.2859248815873893,0.05455837526301666,0.2859251851279187,0.07975,1153
closed_form,0.01,0.1,1e-08,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,33.84121015295386,0.0,0.0,-1.0468744236751928,-1.0501764450498698,0.05724927548743809,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.0164200043503895,-4.0164200043503895,4.017200851727837,4.016421650557975,39.47660496703784,51.54099326818938,0.00025792029329916016,0.05465337070454098,0.2860380703864777,0.0546533580881268,0.2860381303431921,0.07975,1193
closed_form,0.01,0.1,1e-10,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,35.1389642090071,0.0,0.0,-1.0468744236751928,-1.0500679812528462,0.057095726274122155,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.016419519293734,-4.016419519293734,4.016429604951265,4.016421812182851,39.478521790408514,52.57153416503593,0.00027055231131122937,0.05467546474887557,0.2860334759190539,0.05467549429088596,0.2860335504251465,0.07975,1188
closed_form,0.01,0.03,1e-08,1000,,,,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:1,ok,,35.62092565605417,0.0,0.0,-1.0468744236751928,-1.0502704441636017,0.05737979831579123,0.0,0.0,-0.9999734386011134,-1.0003129215909252,0.00046825056710500626,4.0127205571978335,-4.0127205571978335,4.013506014863466,4.012728043499426,39.445439889525346,41.47156531423083,0.0015204801920365527,0.0545350448123628,0.28592849160325784,0.05453477128930895,0.28592880559617084,0.07975,1160
