alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_mode,theta_lambda,D_theta,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,num_trajectories,max_steps,max_steps_long,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_success_rate_200,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_success_rate_200,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,2.0,10000,0.1,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,115.54058051295578,0.0,0.0,-0.9999734386011134,-1.0000895247565857,7.990631579761168e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-1.4097999378585788,-50.23234701717603,5.534556266763158,-0.6691330408121658,365.885936363124,0.05664563540279605,1.1679382223907537,4.375487679346525e-06,481
0.0005,3e-05,0.1,10000,0.3,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,115.66707106609829,0.0,0.0,-0.9999734386011134,-1.000123300917184,8.439628205258545e-05,0.0,0.0,-0.9999734386011134,-1.0000030815453074,2.23611377213613e-08,-0.608454604630291,-20.45310369117187,1.762536793383796,-0.26432412538841976,230.1773760274299,0.10875590492680069,0.48411799617560725,1.3624495968907601e-05,173
0.0005,3e-05,0.01,10000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:6,ok,,115.70068480120972,0.0,0.0,-0.9999734386011134,-1.0000480207646516,3.738951308941424e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.7020221412743513,8.264745756291525,-2.206664660136767,-0.3696286028493734,221.22250165877995,0.4778996092214507,0.30831223100924443,0.016486788379632383,46
0.0005,3e-05,0.1,10000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:7,ok,,115.7255017310381,0.0,0.0,-0.9999734386011134,-1.0000542547310176,4.4843633214257786e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.6685799769933097,6.247892471550809,-0.42768373459398906,-0.3471389271207487,217.37784060847548,2.9308171915031505,1.4880110670213256,0.00874444587651597,152
0.0005,3e-05,2.0,10000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:2,ok,,115.8335658700671,0.0,0.0,-0.9999734386011134,-1.0000763998546789,6.648793759235972e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.7509696192590503,-33.761303938000125,3.418203243875008,-0.24640841860850404,292.98574053788303,1.2154822017985425,1.113200285929064,0.01430557989499694,467
0.0005,3e-05,0.01,10000,0.1,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,115.90772981895134,0.0,0.0,-0.9999734386011134,-1.0000983673366588,7.02203839122766e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.4863574642967199,-17.17738977354682,1.4994912022807048,-0.20254625480229332,201.28591461865327,0.008506534108282622,0.34658371830952783,3.801962746158927e-06,62
0.0005,3e-05,0.1,10000,0.1,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:4,ok,,115.92918177694082,0.0,0.0,-0.9999734386011134,-1.0003182196012086,0.00029621702008094373,0.0,0.0,-0.9999734386011134,-1.000003125247714,1.1197979440721916e-07,-0.6259410467907198,139.1171276803975,-6.884944573688873,-0.30627010909659513,647.3950110154325,12.98728663845018,8.037279502458725,0.020230086926347,165
0.0005,3e-05,2.0,10000,0.03,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,116.05829474003986,0.0,0.0,-0.9999734386011134,-1.0001789175120315,0.00018967591743877828,0.0,0.0,-0.9999734386011134,-1.000003125247602,1.1196729394253003e-07,1.502330271369054,205.54120691788955,-19.347927617114507,2.743305649601136,1517.9672297063453,2.021063654016801,4.7332443366584736,0.01677668609220905,472
0.0005,3e-05,0.5,10000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:0,ok,,116.06976814614609,0.0,0.0,-0.9999734386011134,-1.0000555811941199,4.57505110815225e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.40426708965171887,-6.023170879803435,1.1181990875155776,-0.030748904507710728,239.59135178267908,1.7126161309016528,0.6395451115679678,0.009522207892013464,257
0.0005,3e-05,1.0,10000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,0.8,/shared/home/mauro.diaz/work/FOGAS/data/datasets/generalization/10grid_stoch_new.csv,100,100,200,42,cuda:1,ok,,116.68152003595605,0.0,0.0,-0.9999734386011134,-1.0000669669588462,5.6613255508775895e-05,0.0,0.0,-0.9999734386011134,-1.0000034413387138,6.04351670840228e-07,-0.8182682244194375,-25.118958968746455,3.1336917212144084,-0.3789229482848272,268.4767764105262,1.046184282194455,0.6790880312803507,0.00977773009569938,362
