run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
58,grid,0.7665888077766017,0.0006,10.0,0.0001,2000,0.1,0.12,0.7665888077766017
59,grid,0.7665888077766017,0.0006,10.0,0.0001,2000,0.5,0.6,0.7665888077766017
60,grid,0.7665888077766017,0.0006,10.0,0.0001,2000,1.0,1.2,0.7665888077766017
61,grid,0.6797517734933644,0.0006,10.0,0.0001,2000,5.0,6.0,0.6797517734933644
62,grid,0.6664907806691314,0.0006,10.0,0.0001,2000,10.0,12.0,0.6664907806691314
63,grid,0.6176441762010452,0.0006,10.0,0.0001,2000,20.0,24.0,0.6176441762010452
64,grid,0.7665888077766017,0.0006,100.0,0.0001,2000,0.01,0.012,0.7665888077766017
65,grid,0.7665888077766017,0.0006,100.0,0.0001,2000,0.1,0.12,0.7665888077766017
66,grid,0.7665888077766017,0.0006,100.0,0.0001,2000,0.5,0.6,0.7665888077766017
67,grid,0.7665888077766017,0.0006,100.0,0.0001,2000,1.0,1.2,0.7665888077766017
68,grid,0.7277933410366155,0.0006,100.0,0.0001,2000,5.0,6.0,0.7277933410366155
69,grid,0.6613152701437723,0.0006,100.0,0.0001,2000,10.0,12.0,0.6613152701437723
70,grid,0.6531673900524213,0.0006,100.0,0.0001,2000,20.0,24.0,0.6531673900524213
71,grid,0.7665888077766017,0.0006,0.01,0.001,2000,0.01,0.012,0.7665888077766017
72,grid,0.7665888077766017,0.0006,0.01,0.001,2000,0.1,0.12,0.7665888077766017
73,grid,0.7665888077766017,0.0006,0.01,0.001,2000,0.5,0.6,0.7665888077766017
74,grid,0.7665888077766017,0.0006,0.01,0.001,2000,1.0,1.2,0.7665888077766017
75,grid,0.7934567588766016,0.0006,0.01,0.001,2000,5.0,6.0,0.7934567588766016
76,grid,0.7649069949655507,0.0006,0.01,0.001,2000,10.0,12.0,0.7649069949655507
77,grid,0.5143790861114816,0.0006,0.01,0.001,2000,20.0,24.0,0.5143790861114816
78,grid,0.7665888077766017,0.0006,0.1,0.001,2000,0.01,0.012,0.7665888077766017
79,grid,0.7665888077766017,0.0006,0.1,0.001,2000,0.1,0.12,0.7665888077766017
80,grid,0.7665888077766017,0.0006,0.1,0.001,2000,0.5,0.6,0.7665888077766017
81,grid,0.7665888077766017,0.0006,0.1,0.001,2000,1.0,1.2,0.7665888077766017
82,grid,0.7934567588766016,0.0006,0.1,0.001,2000,5.0,6.0,0.7934567588766016
83,grid,0.7649069949655507,0.0006,0.1,0.001,2000,10.0,12.0,0.7649069949655507
84,grid,0.5143790861114816,0.0006,0.1,0.001,2000,20.0,24.0,0.5143790861114816
85,grid,0.7665888077766017,0.0006,1.0,0.001,2000,0.01,0.012,0.7665888077766017
86,grid,0.7665888077766017,0.0006,1.0,0.001,2000,0.1,0.12,0.7665888077766017
87,grid,0.7665888077766017,0.0006,1.0,0.001,2000,0.5,0.6,0.7665888077766017
88,grid,0.7665888077766017,0.0006,1.0,0.001,2000,1.0,1.2,0.7665888077766017
89,grid,0.7934567588766016,0.0006,1.0,0.001,2000,5.0,6.0,0.7934567588766016
90,grid,0.7355882166581076,0.0006,1.0,0.001,2000,10.0,12.0,0.7355882166581076
91,grid,0.5379951466913335,0.0006,1.0,0.001,2000,20.0,24.0,0.5379951466913335
92,grid,0.7665888077766017,0.0006,10.0,0.001,2000,0.01,0.012,0.7665888077766017
93,grid,0.7665888077766017,0.0006,10.0,0.001,2000,0.1,0.12,0.7665888077766017
94,grid,0.7665888077766017,0.0006,10.0,0.001,2000,0.5,0.6,0.7665888077766017
95,grid,0.7665888077766017,0.0006,10.0,0.001,2000,1.0,1.2,0.7665888077766017
96,grid,0.6797517734933644,0.0006,10.0,0.001,2000,5.0,6.0,0.6797517734933644
97,grid,0.6598546782067982,0.0006,10.0,0.001,2000,10.0,12.0,0.6598546782067982
98,grid,0.6284870534262783,0.0006,10.0,0.001,2000,20.0,24.0,0.6284870534262783
99,grid,0.7665888077766017,0.0006,100.0,0.001,2000,0.01,0.012,0.7665888077766017
100,grid,0.7665888077766017,0.0006,100.0,0.001,2000,0.1,0.12,0.7665888077766017
101,grid,0.7665888077766017,0.0006,100.0,0.001,2000,0.5,0.6,0.7665888077766017
102,grid,0.7665888077766017,0.0006,100.0,0.001,2000,1.0,1.2,0.7665888077766017
103,grid,0.7277933410366155,0.0006,100.0,0.001,2000,5.0,6.0,0.7277933410366155
104,grid,0.6613152701437723,0.0006,100.0,0.001,2000,10.0,12.0,0.6613152701437723
105,grid,0.6531673900524213,0.0006,100.0,0.001,2000,20.0,24.0,0.6531673900524213
106,grid,0.7665888077766017,0.0006,0.01,0.01,2000,0.01,0.012,0.7665888077766017
107,grid,0.7665888077766017,0.0006,0.01,0.01,2000,0.1,0.12,0.7665888077766017
108,grid,0.7665888077766017,0.0006,0.01,0.01,2000,0.5,0.6,0.7665888077766017
109,grid,0.7665888077766017,0.0006,0.01,0.01,2000,1.0,1.2,0.7665888077766017
